Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19
,0.051,0.163,0.082,0.009,0.083,0.101,0.11,0.119,0.228,0.131,0.083,0.138,0.115,0.121,0.145,0.11,0.12,0.146
,0.051,0.164,0.083,0.009,0.083,0.101,0.11,0.119,0.228,0.131,0.083,0.138,0.115,0.121,0.145,0.11,0.12,0.146
,0.051,0.164,0.083,0.009,0.082,0.101,0.11,0.12,0.228,0.131,0.082,0.138,0.115,0.121,0.145,0.11,0.12,0.146
,0.051,0.165,0.083,0.009,0.082,0.101,0.11,0.12,0.227,0.131,0.082,0.139,0.116,0.121,0.145,0.11,0.121,0.146
,0.051,0.166,0.084,0.009,0.082,0.101,0.111,0.121,0.227,0.131,0.082,0.139,0.116,0.122,0.145,0.111,0.121,0.146
,0.051,0.166,0.084,0.009,0.082,0.102,0.111,0.122,0.227,0.132,0.082,0.139,0.116,0.122,0.145,0.111,0.122,0.146
,0.052,0.167,0.084,0.009,0.082,0.102,0.111,0.122,0.227,0.132,0.082,0.14,0.117,0.123,0.146,0.111,0.122,0.146
,0.053,0.168,0.085,0.009,0.082,0.103,0.112,0.123,0.227,0.132,0.082,0.14,0.117,0.123,0.146,0.112,0.123,0.146
,0.053,0.168,0.085,0.009,0.082,0.103,0.112,0.124,0.227,0.133,0.082,0.141,0.118,0.124,0.147,0.112,0.123,0.146
,0.054,0.168,0.086,0.009,0.082,0.104,0.112,0.124,0.227,0.133,0.082,0.142,0.118,0.124,0.148,0.112,0.123,0.147
,0.055,0.169,0.086,0.01,0.082,0.104,0.113,0.125,0.227,0.134,0.082,0.142,0.119,0.125,0.148,0.113,0.124,0.147
,0.056,0.169,0.087,0.01,0.082,0.105,0.113,0.125,0.227,0.134,0.082,0.143,0.119,0.126,0.149,0.113,0.124,0.147
,0.057,0.169,0.087,0.01,0.082,0.106,0.113,0.126,0.227,0.135,0.082,0.143,0.119,0.126,0.15,0.113,0.124,0.147
,0.057,0.169,0.087,0.01,0.082,0.106,0.113,0.126,0.226,0.135,0.082,0.144,0.119,0.126,0.151,0.113,0.125,0.147
,0.058,0.169,0.088,0.011,0.082,0.107,0.113,0.126,0.226,0.135,0.082,0.144,0.12,0.127,0.151,0.113,0.125,0.148
,0.059,0.169,0.088,0.011,0.082,0.107,0.113,0.126,0.226,0.136,0.082,0.145,0.12,0.127,0.152,0.113,0.125,0.148
,0.059,0.168,0.088,0.011,0.081,0.108,0.113,0.126,0.226,0.136,0.081,0.145,0.119,0.127,0.153,0.113,0.125,0.148
,0.06,0.168,0.088,0.011,0.081,0.108,0.113,0.125,0.225,0.136,0.081,0.145,0.119,0.127,0.153,0.113,0.125,0.148
,0.06,0.167,0.087,0.011,0.081,0.108,0.112,0.125,0.225,0.136,0.081,0.145,0.119,0.126,0.154,0.112,0.124,0.148
,0.06,0.166,0.087,0.011,0.08,0.108,0.112,0.125,0.224,0.135,0.08,0.146,0.118,0.126,0.154,0.112,0.124,0.148
,0.061,0.165,0.087,0.011,0.08,0.108,0.111,0.124,0.224,0.135,0.08,0.145,0.118,0.125,0.155,0.111,0.124,0.148
,0.061,0.164,0.086,0.011,0.079,0.107,0.11,0.123,0.223,0.135,0.079,0.145,0.117,0.125,0.155,0.11,0.123,0.147
,0.06,0.163,0.085,0.01,0.079,0.107,0.11,0.122,0.222,0.134,0.079,0.145,0.117,0.124,0.155,0.11,0.123,0.147
,0.06,0.162,0.085,0.01,0.078,0.106,0.109,0.122,0.222,0.134,0.078,0.145,0.116,0.123,0.156,0.109,0.122,0.147
,0.059,0.161,0.084,0.01,0.077,0.105,0.108,0.121,0.221,0.133,0.077,0.144,0.115,0.122,0.156,0.108,0.122,0.147
,0.059,0.16,0.083,0.009,0.077,0.105,0.107,0.12,0.22,0.132,0.077,0.144,0.114,0.12,0.156,0.107,0.121,0.146
,0.058,0.159,0.082,0.009,0.076,0.104,0.106,0.119,0.219,0.131,0.076,0.144,0.113,0.119,0.156,0.106,0.12,0.146
,0.057,0.158,0.081,0.008,0.076,0.102,0.105,0.118,0.218,0.13,0.076,0.143,0.112,0.118,0.157,0.105,0.12,0.145
,0.056,0.157,0.08,0.007,0.075,0.101,0.104,0.117,0.217,0.13,0.075,0.142,0.112,0.116,0.157,0.104,0.119,0.145
,0.055,0.156,0.08,0.006,0.074,0.1,0.103,0.116,0.216,0.129,0.074,0.142,0.111,0.115,0.157,0.103,0.118,0.144
,0.054,0.155,0.079,0.006,0.074,0.099,0.102,0.115,0.215,0.128,0.074,0.141,0.11,0.113,0.157,0.102,0.117,0.144
,0.052,0.154,0.078,0.005,0.074,0.097,0.101,0.114,0.214,0.127,0.074,0.141,0.109,0.112,0.158,0.101,0.117,0.143
,0.051,0.153,0.077,0.004,0.073,0.096,0.1,0.113,0.213,0.126,0.073,0.14,0.108,0.111,0.158,0.1,0.116,0.143
,0.05,0.153,0.076,0.003,0.073,0.094,0.1,0.112,0.212,0.125,0.073,0.14,0.108,0.11,0.158,0.1,0.116,0.142
,0.048,0.152,0.075,0.002,0.073,0.093,0.099,0.112,0.211,0.125,0.073,0.139,0.107,0.108,0.159,0.099,0.115,0.142
,0.047,0.152,0.075,0.002,0.073,0.092,0.098,0.111,0.21,0.124,0.073,0.139,0.107,0.107,0.159,0.098,0.115,0.141
,0.046,0.151,0.074,0.001,0.073,0.09,0.098,0.111,0.209,0.123,0.073,0.138,0.106,0.107,0.16,0.098,0.114,0.141
,0.044,0.151,0.074,0,0.073,0.089,0.097,0.11,0.209,0.123,0.073,0.138,0.106,0.106,0.16,0.097,0.114,0.14
,0.043,0.151,0.073,-0.001,0.073,0.088,0.097,0.11,0.208,0.122,0.073,0.138,0.106,0.105,0.161,0.097,0.114,0.14
,0.042,0.151,0.073,-0.001,0.073,0.087,0.097,0.11,0.207,0.122,0.073,0.138,0.106,0.105,0.161,0.097,0.114,0.14
,0.041,0.151,0.073,-0.002,0.073,0.086,0.097,0.11,0.207,0.122,0.073,0.138,0.106,0.105,0.162,0.097,0.114,0.14
,0.04,0.151,0.073,-0.003,0.073,0.085,0.097,0.11,0.207,0.121,0.073,0.138,0.106,0.105,0.162,0.097,0.114,0.139
,0.039,0.152,0.073,-0.003,0.073,0.085,0.097,0.11,0.206,0.121,0.073,0.138,0.106,0.105,0.163,0.097,0.114,0.139
,0.038,0.152,0.073,-0.004,0.074,0.084,0.097,0.11,0.206,0.121,0.074,0.138,0.106,0.105,0.163,0.097,0.114,0.139
,0.037,0.153,0.073,-0.004,0.074,0.084,0.098,0.11,0.206,0.121,0.074,0.139,0.106,0.105,0.164,0.098,0.115,0.139
,0.036,0.153,0.073,-0.005,0.074,0.083,0.098,0.11,0.206,0.121,0.074,0.139,0.106,0.106,0.164,0.098,0.115,0.139
,0.036,0.154,0.073,-0.005,0.075,0.083,0.098,0.111,0.206,0.121,0.075,0.139,0.107,0.106,0.165,0.098,0.115,0.139
,0.035,0.154,0.074,-0.005,0.075,0.083,0.099,0.111,0.207,0.121,0.075,0.14,0.107,0.107,0.165,0.099,0.116,0.139
,0.035,0.155,0.074,-0.005,0.075,0.083,0.099,0.111,0.207,0.121,0.075,0.14,0.107,0.107,0.165,0.099,0.116,0.139
,0.035,0.155,0.074,-0.006,0.075,0.084,0.1,0.111,0.207,0.121,0.075,0.141,0.108,0.108,0.166,0.1,0.116,0.139
,0.035,0.156,0.074,-0.006,0.075,0.084,0.1,0.112,0.207,0.121,0.075,0.141,0.108,0.109,0.166,0.1,0.117,0.139
,0.035,0.156,0.074,-0.006,0.076,0.084,0.1,0.112,0.207,0.121,0.076,0.141,0.108,0.11,0.166,0.1,0.117,0.139
,0.035,0.156,0.074,-0.006,0.076,0.085,0.101,0.112,0.208,0.121,0.076,0.142,0.108,0.11,0.166,0.101,0.117,0.139
,0.035,0.157,0.074,-0.006,0.075,0.085,0.101,0.112,0.208,0.121,0.075,0.142,0.108,0.111,0.166,0.101,0.118,0.139
,0.035,0.157,0.074,-0.006,0.075,0.086,0.101,0.112,0.208,0.121,0.075,0.142,0.108,0.111,0.166,0.101,0.118,0.139
,0.035,0.157,0.074,-0.006,0.075,0.086,0.101,0.112,0.208,0.121,0.075,0.143,0.108,0.112,0.166,0.101,0.118,0.138
,0.035,0.157,0.074,-0.006,0.075,0.087,0.102,0.112,0.208,0.12,0.075,0.143,0.108,0.112,0.165,0.102,0.118,0.138
,0.035,0.157,0.073,-0.006,0.074,0.087,0.102,0.111,0.208,0.12,0.074,0.143,0.107,0.113,0.165,0.102,0.119,0.138
,0.035,0.157,0.073,-0.006,0.074,0.088,0.101,0.111,0.208,0.119,0.074,0.143,0.107,0.113,0.165,0.101,0.119,0.137
,0.035,0.156,0.072,-0.006,0.073,0.088,0.101,0.111,0.207,0.119,0.073,0.143,0.106,0.113,0.164,0.101,0.119,0.137
,0.036,0.156,0.072,-0.006,0.072,0.088,0.101,0.11,0.207,0.118,0.072,0.142,0.106,0.113,0.163,0.101,0.119,0.136
,0.036,0.156,0.071,-0.006,0.072,0.089,0.101,0.11,0.206,0.118,0.072,0.142,0.105,0.112,0.163,0.101,0.118,0.136
,0.036,0.155,0.07,-0.006,0.071,0.089,0.1,0.109,0.205,0.117,0.071,0.142,0.104,0.112,0.162,0.1,0.118,0.135
,0.035,0.155,0.07,-0.006,0.07,0.089,0.1,0.109,0.204,0.116,0.07,0.141,0.104,0.111,0.162,0.1,0.118,0.134
,0.035,0.154,0.069,-0.006,0.069,0.089,0.1,0.108,0.203,0.115,0.069,0.141,0.103,0.111,0.161,0.1,0.118,0.133
,0.035,0.153,0.068,-0.006,0.068,0.089,0.099,0.108,0.202,0.115,0.068,0.14,0.102,0.11,0.16,0.099,0.117,0.133
,0.035,0.153,0.067,-0.006,0.068,0.089,0.098,0.107,0.201,0.114,0.068,0.139,0.101,0.109,0.159,0.098,0.117,0.132
,0.034,0.152,0.066,-0.007,0.067,0.088,0.098,0.107,0.2,0.113,0.067,0.138,0.1,0.108,0.159,0.098,0.116,0.131
,0.034,0.151,0.065,-0.007,0.066,0.088,0.097,0.106,0.198,0.112,0.066,0.137,0.099,0.107,0.158,0.097,0.116,0.13
,0.033,0.15,0.065,-0.007,0.065,0.088,0.097,0.106,0.197,0.111,0.065,0.137,0.099,0.106,0.157,0.097,0.116,0.129
,0.033,0.15,0.064,-0.007,0.064,0.087,0.096,0.105,0.195,0.111,0.064,0.136,0.098,0.105,0.157,0.096,0.115,0.129
,0.032,0.149,0.063,-0.007,0.064,0.087,0.096,0.105,0.194,0.11,0.064,0.135,0.097,0.104,0.156,0.096,0.115,0.128
,0.031,0.149,0.062,-0.007,0.063,0.086,0.095,0.105,0.192,0.109,0.063,0.134,0.096,0.103,0.156,0.095,0.114,0.127
,0.031,0.148,0.062,-0.007,0.063,0.085,0.095,0.105,0.191,0.109,0.063,0.133,0.096,0.102,0.155,0.095,0.114,0.126
,0.03,0.148,0.061,-0.007,0.062,0.084,0.094,0.105,0.189,0.108,0.062,0.132,0.095,0.101,0.155,0.094,0.114,0.126
,0.029,0.147,0.061,-0.008,0.062,0.084,0.094,0.105,0.188,0.108,0.062,0.132,0.095,0.1,0.155,0.094,0.113,0.125
,0.028,0.147,0.061,-0.008,0.062,0.083,0.093,0.105,0.187,0.108,0.062,0.131,0.095,0.099,0.155,0.093,0.113,0.124
,0.027,0.147,0.06,-0.008,0.062,0.082,0.093,0.105,0.185,0.107,0.062,0.13,0.095,0.098,0.154,0.093,0.113,0.124
,0.027,0.147,0.06,-0.008,0.062,0.082,0.093,0.106,0.184,0.107,0.062,0.13,0.095,0.097,0.154,0.093,0.113,0.123
,0.026,0.147,0.06,-0.007,0.062,0.081,0.093,0.106,0.183,0.107,0.062,0.129,0.095,0.096,0.154,0.093,0.113,0.123
,0.025,0.147,0.06,-0.007,0.062,0.08,0.093,0.107,0.182,0.107,0.062,0.129,0.095,0.095,0.155,0.093,0.112,0.123
,0.025,0.147,0.06,-0.007,0.062,0.08,0.093,0.107,0.181,0.107,0.062,0.128,0.095,0.095,0.155,0.093,0.112,0.123
,0.024,0.147,0.06,-0.007,0.062,0.08,0.094,0.108,0.181,0.107,0.062,0.128,0.095,0.094,0.155,0.094,0.112,0.122
,0.024,0.147,0.06,-0.007,0.063,0.079,0.094,0.109,0.18,0.107,0.063,0.128,0.095,0.094,0.155,0.094,0.112,0.122
,0.023,0.147,0.06,-0.007,0.063,0.079,0.095,0.109,0.18,0.108,0.063,0.128,0.096,0.093,0.155,0.095,0.113,0.122
,0.023,0.148,0.061,-0.006,0.063,0.079,0.095,0.11,0.179,0.108,0.063,0.128,0.096,0.093,0.156,0.095,0.113,0.122
,0.023,0.148,0.061,-0.006,0.064,0.079,0.096,0.111,0.179,0.108,0.064,0.128,0.097,0.093,0.156,0.096,0.113,0.122
,0.023,0.148,0.061,-0.006,0.064,0.079,0.096,0.112,0.179,0.109,0.064,0.128,0.097,0.092,0.156,0.096,0.113,0.123
,0.023,0.149,0.061,-0.005,0.064,0.079,0.097,0.112,0.178,0.109,0.064,0.129,0.097,0.092,0.157,0.097,0.113,0.123
,0.023,0.149,0.061,-0.005,0.065,0.079,0.098,0.113,0.178,0.109,0.065,0.129,0.098,0.092,0.157,0.098,0.113,0.123
,0.023,0.15,0.061,-0.005,0.065,0.08,0.098,0.114,0.178,0.11,0.065,0.129,0.098,0.092,0.157,0.098,0.113,0.123
,0.024,0.15,0.061,-0.004,0.065,0.08,0.099,0.114,0.178,0.11,0.065,0.129,0.099,0.092,0.158,0.099,0.114,0.123
,0.024,0.15,0.062,-0.004,0.065,0.08,0.1,0.114,0.178,0.11,0.065,0.13,0.099,0.092,0.158,0.1,0.114,0.124
,0.025,0.15,0.062,-0.004,0.065,0.081,0.1,0.115,0.178,0.11,0.065,0.13,0.099,0.092,0.158,0.1,0.114,0.124
,0.025,0.151,0.061,-0.004,0.065,0.081,0.101,0.115,0.178,0.111,0.065,0.13,0.099,0.091,0.159,0.101,0.114,0.124
,0.026,0.151,0.061,-0.004,0.065,0.082,0.101,0.115,0.178,0.111,0.065,0.131,0.099,0.091,0.159,0.101,0.114,0.124
,0.026,0.151,0.061,-0.004,0.065,0.082,0.102,0.115,0.178,0.111,0.065,0.131,0.099,0.091,0.159,0.102,0.114,0.124
,0.027,0.151,0.061,-0.004,0.064,0.082,0.102,0.115,0.177,0.111,0.064,0.131,0.099,0.091,0.159,0.102,0.114,0.124
,0.027,0.151,0.06,-0.004,0.064,0.083,0.102,0.115,0.177,0.111,0.064,0.131,0.099,0.09,0.16,0.102,0.114,0.124
,0.028,0.151,0.06,-0.004,0.063,0.083,0.102,0.114,0.177,0.11,0.063,0.132,0.099,0.09,0.16,0.102,0.114,0.124
,0.028,0.151,0.06,-0.005,0.063,0.083,0.102,0.114,0.176,0.11,0.063,0.132,0.098,0.09,0.16,0.102,0.114,0.124
,0.029,0.151,0.059,-0.005,0.062,0.084,0.102,0.113,0.176,0.11,0.062,0.132,0.098,0.089,0.16,0.102,0.114,0.124
,0.029,0.151,0.058,-0.006,0.061,0.084,0.102,0.112,0.175,0.109,0.061,0.132,0.097,0.089,0.16,0.102,0.113,0.123
,0.029,0.15,0.058,-0.006,0.061,0.084,0.101,0.112,0.174,0.109,0.061,0.132,0.096,0.088,0.16,0.101,0.113,0.123
,0.03,0.15,0.057,-0.007,0.06,0.083,0.101,0.111,0.174,0.108,0.06,0.131,0.096,0.087,0.16,0.101,0.113,0.122
,0.03,0.15,0.057,-0.008,0.059,0.083,0.1,0.11,0.173,0.107,0.059,0.131,0.095,0.087,0.16,0.1,0.112,0.122
,0.03,0.15,0.056,-0.009,0.058,0.083,0.099,0.109,0.172,0.106,0.058,0.131,0.094,0.086,0.16,0.099,0.112,0.121
,0.03,0.149,0.055,-0.01,0.057,0.083,0.099,0.108,0.171,0.105,0.057,0.131,0.093,0.085,0.16,0.099,0.112,0.121
,0.03,0.149,0.055,-0.011,0.056,0.082,0.098,0.107,0.17,0.105,0.056,0.13,0.092,0.084,0.159,0.098,0.111,0.12
,0.029,0.149,0.054,-0.012,0.055,0.081,0.097,0.106,0.169,0.104,0.055,0.13,0.091,0.083,0.159,0.097,0.111,0.12
,0.029,0.149,0.053,-0.013,0.054,0.081,0.096,0.105,0.168,0.103,0.054,0.129,0.09,0.082,0.159,0.096,0.111,0.119
,0.029,0.148,0.053,-0.014,0.053,0.08,0.095,0.104,0.167,0.101,0.053,0.129,0.089,0.082,0.159,0.095,0.11,0.118
,0.028,0.148,0.053,-0.015,0.052,0.079,0.094,0.103,0.166,0.1,0.052,0.128,0.088,0.081,0.158,0.094,0.11,0.117
,0.027,0.148,0.052,-0.016,0.051,0.079,0.093,0.102,0.165,0.099,0.051,0.128,0.087,0.08,0.158,0.093,0.11,0.117
,0.027,0.148,0.052,-0.017,0.05,0.078,0.093,0.102,0.164,0.098,0.05,0.127,0.086,0.079,0.158,0.093,0.109,0.116
,0.026,0.148,0.052,-0.018,0.049,0.077,0.092,0.101,0.163,0.098,0.049,0.127,0.085,0.078,0.158,0.092,0.109,0.116
,0.025,0.148,0.051,-0.019,0.048,0.076,0.091,0.101,0.162,0.097,0.048,0.126,0.084,0.078,0.157,0.091,0.109,0.115
,0.024,0.148,0.051,-0.019,0.047,0.076,0.091,0.1,0.162,0.096,0.047,0.126,0.083,0.077,0.157,0.091,0.109,0.114
,0.024,0.148,0.051,-0.02,0.047,0.075,0.09,0.1,0.161,0.095,0.047,0.125,0.083,0.076,0.157,0.09,0.109,0.114
,0.023,0.148,0.051,-0.02,0.046,0.074,0.09,0.1,0.16,0.094,0.046,0.125,0.082,0.076,0.157,0.09,0.109,0.114
,0.022,0.148,0.051,-0.021,0.045,0.074,0.089,0.099,0.159,0.094,0.045,0.124,0.081,0.075,0.156,0.089,0.109,0.113
,0.021,0.148,0.052,-0.021,0.045,0.073,0.089,0.099,0.158,0.094,0.045,0.124,0.081,0.075,0.156,0.089,0.109,0.113
,0.02,0.148,0.052,-0.022,0.044,0.073,0.089,0.099,0.157,0.093,0.044,0.123,0.08,0.075,0.156,0.089,0.109,0.113
,0.019,0.148,0.052,-0.022,0.044,0.073,0.089,0.099,0.157,0.093,0.044,0.123,0.08,0.074,0.156,0.089,0.109,0.113
,0.018,0.149,0.052,-0.022,0.043,0.072,0.089,0.099,0.156,0.093,0.043,0.123,0.079,0.074,0.156,0.089,0.109,0.113
,0.018,0.149,0.053,-0.022,0.043,0.072,0.089,0.099,0.155,0.093,0.043,0.122,0.079,0.074,0.156,0.089,0.109,0.113
,0.017,0.149,0.053,-0.022,0.043,0.072,0.089,0.1,0.154,0.093,0.043,0.122,0.079,0.074,0.156,0.089,0.109,0.113
,0.016,0.149,0.054,-0.022,0.042,0.072,0.089,0.1,0.154,0.093,0.042,0.122,0.079,0.074,0.156,0.089,0.11,0.114
,0.016,0.15,0.054,-0.021,0.042,0.072,0.09,0.1,0.153,0.094,0.042,0.122,0.078,0.075,0.155,0.09,0.11,0.114
,0.015,0.15,0.054,-0.021,0.042,0.072,0.09,0.1,0.152,0.094,0.042,0.121,0.078,0.075,0.155,0.09,0.11,0.114
,0.014,0.15,0.054,-0.021,0.041,0.072,0.09,0.1,0.152,0.094,0.041,0.121,0.078,0.075,0.155,0.09,0.11,0.115
,0.014,0.15,0.055,-0.02,0.041,0.072,0.09,0.1,0.151,0.095,0.041,0.121,0.078,0.075,0.155,0.09,0.11,0.115
,0.014,0.15,0.055,-0.02,0.041,0.073,0.091,0.1,0.15,0.095,0.041,0.121,0.077,0.076,0.155,0.091,0.11,0.116
,0.013,0.15,0.055,-0.02,0.04,0.073,0.091,0.1,0.15,0.096,0.04,0.121,0.077,0.076,0.155,0.091,0.11,0.116
,0.013,0.15,0.055,-0.02,0.04,0.073,0.091,0.1,0.149,0.096,0.04,0.121,0.077,0.076,0.155,0.091,0.11,0.116
,0.013,0.15,0.055,-0.019,0.04,0.073,0.091,0.1,0.148,0.096,0.04,0.12,0.077,0.076,0.155,0.091,0.11,0.117
,0.012,0.149,0.055,-0.019,0.039,0.073,0.091,0.099,0.147,0.097,0.039,0.12,0.076,0.077,0.155,0.091,0.11,0.117
,0.012,0.149,0.054,-0.019,0.039,0.074,0.091,0.099,0.146,0.097,0.039,0.12,0.076,0.077,0.154,0.091,0.109,0.117
,0.012,0.149,0.054,-0.019,0.038,0.074,0.091,0.099,0.146,0.097,0.038,0.12,0.075,0.077,0.154,0.091,0.109,0.117
,0.011,0.148,0.053,-0.019,0.038,0.074,0.091,0.098,0.145,0.097,0.038,0.119,0.075,0.077,0.154,0.091,0.108,0.117
,0.011,0.148,0.053,-0.019,0.037,0.073,0.09,0.097,0.144,0.097,0.037,0.119,0.074,0.077,0.153,0.09,0.108,0.117
,0.011,0.147,0.052,-0.02,0.036,0.073,0.09,0.097,0.143,0.097,0.036,0.118,0.074,0.077,0.153,0.09,0.107,0.117
,0.01,0.147,0.051,-0.02,0.036,0.073,0.089,0.096,0.142,0.097,0.036,0.118,0.073,0.076,0.152,0.089,0.106,0.117
,0.01,0.146,0.051,-0.02,0.035,0.072,0.089,0.095,0.141,0.096,0.035,0.117,0.072,0.076,0.152,0.089,0.106,0.116
,0.01,0.145,0.05,-0.021,0.034,0.072,0.088,0.094,0.14,0.096,0.034,0.116,0.071,0.075,0.151,0.088,0.105,0.116
,0.009,0.144,0.049,-0.021,0.034,0.071,0.087,0.093,0.139,0.095,0.034,0.116,0.071,0.075,0.151,0.087,0.104,0.115
,0.009,0.143,0.048,-0.022,0.033,0.07,0.086,0.092,0.138,0.095,0.033,0.115,0.07,0.074,0.15,0.086,0.103,0.114
,0.008,0.143,0.046,-0.023,0.032,0.07,0.085,0.091,0.137,0.094,0.032,0.114,0.069,0.073,0.149,0.085,0.102,0.113
,0.007,0.142,0.045,-0.023,0.031,0.069,0.085,0.09,0.136,0.093,0.031,0.113,0.068,0.072,0.148,0.085,0.101,0.112
,0.007,0.141,0.044,-0.024,0.031,0.067,0.084,0.089,0.135,0.092,0.031,0.112,0.067,0.072,0.147,0.084,0.1,0.111
,0.006,0.14,0.043,-0.025,0.03,0.066,0.083,0.088,0.135,0.091,0.03,0.111,0.066,0.071,0.146,0.083,0.098,0.11
,0.006,0.139,0.042,-0.026,0.029,0.065,0.082,0.086,0.134,0.09,0.029,0.11,0.066,0.07,0.145,0.082,0.097,0.109
,0.005,0.138,0.041,-0.027,0.029,0.064,0.081,0.085,0.133,0.089,0.029,0.109,0.065,0.068,0.144,0.081,0.096,0.107
,0.004,0.137,0.04,-0.028,0.028,0.062,0.08,0.084,0.132,0.088,0.028,0.108,0.064,0.067,0.143,0.08,0.095,0.106
,0.003,0.136,0.039,-0.028,0.028,0.061,0.079,0.083,0.132,0.087,0.028,0.108,0.064,0.066,0.142,0.079,0.094,0.104
,0.003,0.135,0.038,-0.029,0.027,0.06,0.078,0.082,0.131,0.086,0.027,0.107,0.063,0.065,0.141,0.078,0.093,0.103
,0.002,0.135,0.037,-0.03,0.027,0.058,0.078,0.081,0.131,0.085,0.027,0.106,0.063,0.064,0.14,0.078,0.092,0.102
,0.001,0.134,0.036,-0.03,0.026,0.057,0.077,0.08,0.13,0.084,0.026,0.105,0.062,0.063,0.139,0.077,0.091,0.1
,0,0.133,0.035,-0.031,0.026,0.055,0.076,0.079,0.13,0.082,0.026,0.104,0.062,0.063,0.138,0.076,0.09,0.099
,0,0.133,0.035,-0.031,0.025,0.054,0.076,0.079,0.13,0.081,0.025,0.104,0.062,0.062,0.137,0.076,0.089,0.097
,-0.001,0.132,0.034,-0.031,0.025,0.053,0.075,0.078,0.129,0.08,0.025,0.103,0.061,0.061,0.136,0.075,0.088,0.096
,-0.001,0.131,0.034,-0.032,0.024,0.052,0.075,0.077,0.129,0.079,0.024,0.103,0.061,0.06,0.135,0.075,0.088,0.095
,-0.002,0.131,0.033,-0.032,0.024,0.051,0.074,0.077,0.129,0.078,0.024,0.102,0.061,0.06,0.134,0.074,0.087,0.094
,-0.002,0.131,0.033,-0.032,0.023,0.05,0.074,0.076,0.129,0.078,0.023,0.102,0.061,0.059,0.133,0.074,0.087,0.093
,-0.003,0.13,0.032,-0.031,0.023,0.049,0.074,0.076,0.129,0.077,0.023,0.102,0.061,0.059,0.133,0.074,0.086,0.092
,-0.003,0.13,0.032,-0.031,0.022,0.048,0.073,0.075,0.129,0.076,0.022,0.101,0.062,0.059,0.132,0.073,0.086,0.091
,-0.003,0.13,0.032,-0.031,0.022,0.047,0.073,0.075,0.129,0.075,0.022,0.101,0.062,0.059,0.131,0.073,0.085,0.09
,-0.003,0.129,0.032,-0.03,0.021,0.047,0.073,0.075,0.129,0.074,0.021,0.101,0.062,0.059,0.131,0.073,0.085,0.089
,-0.003,0.129,0.032,-0.03,0.021,0.046,0.073,0.075,0.129,0.074,0.021,0.101,0.063,0.059,0.13,0.073,0.084,0.089
,-0.003,0.129,0.032,-0.029,0.02,0.046,0.072,0.074,0.129,0.073,0.02,0.101,0.063,0.059,0.13,0.072,0.084,0.088
,-0.003,0.129,0.032,-0.028,0.019,0.045,0.072,0.074,0.129,0.072,0.019,0.101,0.063,0.059,0.13,0.072,0.084,0.087
,-0.003,0.129,0.031,-0.028,0.018,0.045,0.072,0.074,0.129,0.072,0.018,0.101,0.064,0.059,0.13,0.072,0.083,0.087
,-0.003,0.128,0.031,-0.027,0.017,0.045,0.071,0.074,0.129,0.071,0.017,0.101,0.064,0.059,0.129,0.071,0.083,0.087
,-0.002,0.128,0.031,-0.026,0.016,0.045,0.071,0.074,0.129,0.071,0.016,0.1,0.065,0.059,0.129,0.071,0.083,0.086
,-0.002,0.128,0.031,-0.026,0.015,0.045,0.07,0.074,0.129,0.07,0.015,0.1,0.065,0.059,0.129,0.07,0.082,0.086
,-0.002,0.128,0.03,-0.025,0.014,0.045,0.07,0.074,0.129,0.069,0.014,0.1,0.065,0.059,0.129,0.07,0.082,0.086
,-0.001,0.128,0.03,-0.024,0.013,0.044,0.069,0.074,0.129,0.069,0.013,0.1,0.066,0.059,0.129,0.069,0.081,0.085
,-0.001,0.127,0.029,-0.024,0.012,0.044,0.069,0.074,0.128,0.068,0.012,0.1,0.066,0.059,0.129,0.069,0.08,0.085
,-0.001,0.127,0.029,-0.024,0.011,0.044,0.068,0.074,0.128,0.068,0.011,0.099,0.066,0.059,0.129,0.068,0.08,0.085
,-0.001,0.127,0.028,-0.023,0.01,0.044,0.067,0.073,0.127,0.067,0.01,0.099,0.066,0.059,0.129,0.067,0.079,0.084
,0,0.126,0.027,-0.023,0.009,0.044,0.066,0.073,0.127,0.067,0.009,0.098,0.066,0.058,0.13,0.066,0.078,0.084
,0,0.126,0.026,-0.023,0.007,0.043,0.065,0.073,0.126,0.066,0.007,0.098,0.066,0.058,0.13,0.065,0.077,0.083
,0,0.125,0.026,-0.023,0.006,0.043,0.064,0.073,0.125,0.066,0.006,0.097,0.066,0.057,0.13,0.064,0.076,0.083
,0,0.125,0.024,-0.023,0.005,0.043,0.063,0.072,0.125,0.065,0.005,0.097,0.066,0.056,0.13,0.063,0.075,0.082
,0,0.124,0.023,-0.023,0.004,0.042,0.062,0.072,0.124,0.064,0.004,0.096,0.065,0.056,0.13,0.062,0.074,0.081
,-0.001,0.123,0.022,-0.024,0.003,0.042,0.061,0.071,0.123,0.064,0.003,0.095,0.065,0.055,0.13,0.061,0.073,0.08
,-0.001,0.123,0.021,-0.024,0.003,0.041,0.06,0.071,0.122,0.063,0.003,0.094,0.064,0.054,0.13,0.06,0.072,0.08
,-0.001,0.122,0.019,-0.025,0.002,0.04,0.059,0.07,0.121,0.062,0.002,0.093,0.064,0.052,0.13,0.059,0.07,0.079
