Var1,Var2,Var3,Var4,Var5,Var6
,0.14,0.107,0.114,0.159,0.14
,0.142,0.109,0.114,0.16,0.142
,0.143,0.11,0.114,0.161,0.143
,0.145,0.111,0.114,0.162,0.145
,0.147,0.112,0.114,0.163,0.147
,0.148,0.113,0.114,0.164,0.148
,0.149,0.113,0.114,0.165,0.149
,0.15,0.114,0.114,0.165,0.15
,0.15,0.114,0.115,0.166,0.15
,0.151,0.114,0.115,0.167,0.151
,0.151,0.114,0.115,0.168,0.151
,0.151,0.114,0.115,0.169,0.151
,0.151,0.114,0.116,0.169,0.151
,0.151,0.113,0.116,0.17,0.151
,0.151,0.113,0.116,0.17,0.151
,0.151,0.113,0.117,0.171,0.151
,0.151,0.112,0.117,0.171,0.151
,0.151,0.112,0.118,0.171,0.151
,0.151,0.112,0.118,0.171,0.151
,0.151,0.112,0.119,0.171,0.151
,0.151,0.113,0.12,0.171,0.151
,0.151,0.113,0.121,0.171,0.151
,0.152,0.113,0.122,0.171,0.152
,0.152,0.114,0.122,0.171,0.152
,0.153,0.115,0.123,0.17,0.153
,0.153,0.116,0.124,0.17,0.153
,0.154,0.117,0.125,0.17,0.154
,0.155,0.119,0.126,0.169,0.155
,0.156,0.121,0.128,0.169,0.156
,0.157,0.122,0.129,0.168,0.157
,0.159,0.124,0.13,0.168,0.159
,0.16,0.126,0.131,0.168,0.16
,0.161,0.128,0.132,0.167,0.161
,0.163,0.13,0.133,0.167,0.163
,0.164,0.132,0.133,0.167,0.164
,0.166,0.134,0.134,0.167,0.166
,0.167,0.137,0.135,0.167,0.167
,0.169,0.138,0.135,0.167,0.169
,0.17,0.14,0.136,0.167,0.17
,0.171,0.142,0.136,0.168,0.171
,0.172,0.144,0.136,0.168,0.172
,0.174,0.145,0.136,0.169,0.174
,0.175,0.146,0.136,0.169,0.175
,0.175,0.147,0.135,0.17,0.175
,0.176,0.148,0.135,0.171,0.176
,0.177,0.149,0.134,0.172,0.177
,0.177,0.149,0.134,0.173,0.177
,0.178,0.15,0.133,0.174,0.178
,0.178,0.15,0.132,0.175,0.178
,0.178,0.149,0.131,0.176,0.178
,0.178,0.149,0.13,0.177,0.178
,0.177,0.149,0.129,0.178,0.177
,0.177,0.148,0.128,0.178,0.177
,0.176,0.147,0.127,0.179,0.176
,0.176,0.147,0.126,0.18,0.176
,0.175,0.146,0.125,0.181,0.175
,0.174,0.145,0.124,0.181,0.174
,0.174,0.144,0.123,0.182,0.174
,0.173,0.144,0.122,0.182,0.173
,0.172,0.143,0.122,0.182,0.172
,0.171,0.143,0.121,0.182,0.171
,0.17,0.142,0.121,0.182,0.17
,0.169,0.142,0.12,0.182,0.169
,0.168,0.142,0.12,0.182,0.168
,0.168,0.141,0.12,0.182,0.168
,0.167,0.141,0.12,0.181,0.167
,0.166,0.142,0.12,0.181,0.166
,0.166,0.142,0.12,0.18,0.166
,0.165,0.142,0.121,0.179,0.165
,0.165,0.142,0.121,0.178,0.165
,0.165,0.143,0.122,0.177,0.165
,0.164,0.143,0.123,0.176,0.164
,0.164,0.144,0.123,0.175,0.164
,0.164,0.144,0.124,0.174,0.164
,0.164,0.145,0.125,0.173,0.164
,0.164,0.145,0.126,0.172,0.164
,0.164,0.145,0.127,0.17,0.164
,0.164,0.146,0.128,0.169,0.164
,0.164,0.146,0.129,0.168,0.164
,0.164,0.146,0.129,0.166,0.164
,0.164,0.145,0.13,0.165,0.164
,0.164,0.145,0.13,0.164,0.164
,0.164,0.144,0.131,0.162,0.164
,0.164,0.143,0.131,0.161,0.164
,0.164,0.143,0.131,0.159,0.164
,0.163,0.141,0.13,0.157,0.163
,0.163,0.14,0.13,0.156,0.163
,0.162,0.139,0.129,0.154,0.162
,0.162,0.137,0.128,0.152,0.162
,0.161,0.135,0.127,0.15,0.161
,0.16,0.133,0.126,0.149,0.16
,0.159,0.131,0.124,0.147,0.159
,0.158,0.129,0.122,0.145,0.158
,0.157,0.127,0.12,0.142,0.157
,0.156,0.125,0.118,0.14,0.156
,0.155,0.123,0.115,0.138,0.155
,0.154,0.121,0.113,0.136,0.154
,0.153,0.119,0.11,0.134,0.153
,0.151,0.117,0.107,0.131,0.151
,0.15,0.115,0.104,0.129,0.15
,0.148,0.113,0.101,0.126,0.148
,0.147,0.111,0.098,0.124,0.147
,0.146,0.11,0.094,0.121,0.146
,0.144,0.108,0.091,0.119,0.144
,0.143,0.106,0.088,0.116,0.143
,0.141,0.105,0.085,0.114,0.141
,0.14,0.103,0.081,0.111,0.14
,0.138,0.102,0.078,0.109,0.138
,0.136,0.1,0.075,0.106,0.136
,0.135,0.099,0.072,0.103,0.135
,0.133,0.097,0.069,0.101,0.133
,0.131,0.096,0.066,0.098,0.131
,0.129,0.095,0.063,0.096,0.129
,0.127,0.093,0.061,0.094,0.127
,0.125,0.091,0.058,0.091,0.125
,0.123,0.09,0.056,0.089,0.123
,0.121,0.088,0.054,0.086,0.121
,0.119,0.086,0.052,0.084,0.119
,0.116,0.084,0.05,0.082,0.116
,0.114,0.082,0.048,0.08,0.114
,0.111,0.079,0.046,0.077,0.111
,0.109,0.077,0.045,0.075,0.109
,0.106,0.074,0.043,0.073,0.106
,0.104,0.072,0.042,0.071,0.104
,0.101,0.069,0.041,0.068,0.101
,0.098,0.066,0.039,0.066,0.098
,0.095,0.063,0.038,0.064,0.095
,0.093,0.06,0.037,0.062,0.093
,0.09,0.057,0.036,0.06,0.09
,0.087,0.054,0.035,0.057,0.087
,0.084,0.051,0.034,0.055,0.084
,0.082,0.048,0.033,0.053,0.082
,0.079,0.046,0.032,0.051,0.079
,0.077,0.043,0.03,0.049,0.077
,0.074,0.041,0.029,0.046,0.074
,0.072,0.038,0.028,0.044,0.072
,0.069,0.036,0.026,0.042,0.069
,0.067,0.034,0.025,0.04,0.067
,0.065,0.033,0.023,0.038,0.065
,0.063,0.031,0.022,0.036,0.063
,0.06,0.03,0.02,0.034,0.06
,0.058,0.029,0.018,0.032,0.058
,0.056,0.029,0.016,0.031,0.056
,0.054,0.028,0.014,0.029,0.054
,0.052,0.028,0.012,0.027,0.052
,0.051,0.028,0.009,0.026,0.051
,0.049,0.028,0.007,0.024,0.049
,0.047,0.028,0.005,0.023,0.047
,0.045,0.028,0.003,0.021,0.045
,0.043,0.028,0,0.02,0.043
,0.042,0.029,-0.002,0.019,0.042
,0.04,0.029,-0.004,0.018,0.04
,0.038,0.029,-0.006,0.016,0.038
,0.037,0.029,-0.008,0.015,0.037
,0.035,0.029,-0.01,0.014,0.035
,0.034,0.029,-0.011,0.013,0.034
,0.032,0.029,-0.013,0.011,0.032
,0.031,0.029,-0.014,0.01,0.031
,0.029,0.028,-0.016,0.009,0.029
,0.028,0.027,-0.017,0.007,0.028
,0.027,0.027,-0.018,0.006,0.027
,0.026,0.026,-0.019,0.004,0.026
,0.025,0.024,-0.02,0.003,0.025
,0.023,0.023,-0.02,0.001,0.023
,0.022,0.021,-0.021,-0.001,0.022
,0.022,0.02,-0.022,-0.003,0.022
,0.021,0.018,-0.022,-0.005,0.021
,0.02,0.016,-0.023,-0.007,0.02
,0.019,0.014,-0.023,-0.009,0.019
,0.018,0.012,-0.023,-0.011,0.018
,0.018,0.01,-0.024,-0.013,0.018
,0.017,0.008,-0.024,-0.015,0.017
,0.016,0.006,-0.025,-0.017,0.016
,0.015,0.004,-0.025,-0.02,0.015
,0.014,0.002,-0.026,-0.022,0.014
,0.013,0,-0.026,-0.024,0.013
,0.012,-0.002,-0.027,-0.026,0.012
,0.011,-0.004,-0.028,-0.028,0.011
,0.01,-0.005,-0.029,-0.03,0.01
,0.008,-0.007,-0.03,-0.032,0.008
,0.007,-0.009,-0.031,-0.034,0.007
,0.005,-0.01,-0.032,-0.036,0.005
,0.003,-0.012,-0.034,-0.038,0.003
,0.001,-0.013,-0.035,-0.04,0.001
,-0.001,-0.014,-0.037,-0.041,-0.001
,-0.003,-0.016,-0.038,-0.043,-0.003
,-0.005,-0.017,-0.04,-0.044,-0.005
,-0.008,-0.018,-0.042,-0.046,-0.008
,-0.01,-0.019,-0.044,-0.047,-0.01
,-0.013,-0.02,-0.046,-0.048,-0.013
,-0.016,-0.021,-0.048,-0.05,-0.016
,-0.018,-0.022,-0.05,-0.051,-0.018
,-0.021,-0.024,-0.052,-0.052,-0.021
,-0.023,-0.025,-0.054,-0.053,-0.023
,-0.026,-0.026,-0.056,-0.054,-0.026
,-0.028,-0.027,-0.057,-0.055,-0.028
,-0.03,-0.028,-0.059,-0.056,-0.03
,-0.032,-0.029,-0.061,-0.057,-0.032
,-0.034,-0.03,-0.063,-0.058,-0.034
,-0.036,-0.03,-0.065,-0.059,-0.036
,-0.038,-0.031,-0.066,-0.06,-0.038
,-0.039,-0.032,-0.068,-0.06,-0.039
,-0.04,-0.033,-0.069,-0.061,-0.04
,-0.041,-0.034,-0.07,-0.062,-0.041
,-0.042,-0.034,-0.071,-0.063,-0.042
,-0.043,-0.035,-0.072,-0.064,-0.043
,-0.043,-0.035,-0.073,-0.064,-0.043
,-0.044,-0.036,-0.074,-0.065,-0.044
,-0.044,-0.036,-0.074,-0.066,-0.044
,-0.044,-0.036,-0.074,-0.067,-0.044
,-0.044,-0.036,-0.074,-0.068,-0.044
,-0.044,-0.036,-0.075,-0.069,-0.044
,-0.044,-0.036,-0.074,-0.069,-0.044
,-0.044,-0.036,-0.074,-0.07,-0.044
,-0.045,-0.036,-0.074,-0.071,-0.045
,-0.045,-0.035,-0.074,-0.072,-0.045
,-0.045,-0.035,-0.073,-0.073,-0.045
,-0.046,-0.034,-0.073,-0.074,-0.046
,-0.046,-0.034,-0.072,-0.075,-0.046
,-0.047,-0.033,-0.071,-0.075,-0.047
,-0.048,-0.032,-0.071,-0.076,-0.048
,-0.048,-0.032,-0.07,-0.077,-0.048
,-0.049,-0.031,-0.07,-0.078,-0.049
,-0.051,-0.03,-0.069,-0.079,-0.051
,-0.052,-0.029,-0.068,-0.079,-0.052
,-0.053,-0.029,-0.068,-0.08,-0.053
,-0.055,-0.028,-0.067,-0.081,-0.055
,-0.056,-0.027,-0.067,-0.081,-0.056
,-0.057,-0.027,-0.066,-0.082,-0.057
,-0.059,-0.026,-0.066,-0.083,-0.059
,-0.06,-0.026,-0.066,-0.083,-0.06
,-0.061,-0.026,-0.065,-0.084,-0.061
,-0.063,-0.025,-0.065,-0.084,-0.063
,-0.064,-0.025,-0.065,-0.084,-0.064
,-0.065,-0.025,-0.064,-0.085,-0.065
,-0.066,-0.025,-0.064,-0.085,-0.066
,-0.067,-0.025,-0.064,-0.085,-0.067
,-0.067,-0.025,-0.063,-0.085,-0.067
,-0.068,-0.026,-0.063,-0.085,-0.068
,-0.068,-0.026,-0.063,-0.086,-0.068
,-0.068,-0.026,-0.062,-0.086,-0.068
,-0.068,-0.027,-0.062,-0.086,-0.068
,-0.068,-0.027,-0.062,-0.086,-0.068
,-0.068,-0.027,-0.061,-0.087,-0.068
,-0.067,-0.028,-0.061,-0.087,-0.067
,-0.067,-0.029,-0.06,-0.087,-0.067
,-0.066,-0.029,-0.06,-0.088,-0.066
,-0.065,-0.03,-0.059,-0.088,-0.065
,-0.064,-0.03,-0.059,-0.089,-0.064
,-0.063,-0.031,-0.059,-0.089,-0.063
,-0.063,-0.031,-0.058,-0.09,-0.063
,-0.062,-0.032,-0.058,-0.09,-0.062
,-0.061,-0.033,-0.057,-0.091,-0.061
,-0.06,-0.033,-0.057,-0.092,-0.06
,-0.059,-0.034,-0.056,-0.093,-0.059
,-0.059,-0.034,-0.056,-0.093,-0.059
,-0.058,-0.034,-0.056,-0.094,-0.058
,-0.058,-0.035,-0.055,-0.095,-0.058
,-0.058,-0.035,-0.055,-0.096,-0.058
,-0.057,-0.035,-0.054,-0.097,-0.057
,-0.057,-0.036,-0.054,-0.097,-0.057
,-0.058,-0.036,-0.054,-0.098,-0.058
,-0.058,-0.036,-0.053,-0.099,-0.058
,-0.058,-0.036,-0.053,-0.1,-0.058
,-0.059,-0.036,-0.053,-0.101,-0.059
,-0.06,-0.036,-0.053,-0.102,-0.06
,-0.06,-0.036,-0.052,-0.103,-0.06
,-0.061,-0.036,-0.052,-0.104,-0.061
,-0.063,-0.037,-0.052,-0.106,-0.063
,-0.064,-0.037,-0.052,-0.107,-0.064
,-0.065,-0.037,-0.051,-0.108,-0.065
,-0.066,-0.037,-0.051,-0.109,-0.066
,-0.068,-0.037,-0.051,-0.111,-0.068
,-0.069,-0.037,-0.051,-0.112,-0.069
,-0.07,-0.037,-0.051,-0.113,-0.07
,-0.072,-0.038,-0.051,-0.115,-0.072
,-0.073,-0.038,-0.051,-0.116,-0.073
,-0.074,-0.038,-0.051,-0.117,-0.074
,-0.076,-0.038,-0.051,-0.119,-0.076
,-0.077,-0.039,-0.051,-0.12,-0.077
,-0.077,-0.039,-0.051,-0.121,-0.077
,-0.078,-0.039,-0.051,-0.122,-0.078
,-0.079,-0.04,-0.051,-0.124,-0.079
,-0.079,-0.04,-0.052,-0.125,-0.079
,-0.08,-0.04,-0.052,-0.126,-0.08
,-0.08,-0.041,-0.052,-0.127,-0.08
,-0.08,-0.041,-0.052,-0.128,-0.08
,-0.08,-0.041,-0.052,-0.128,-0.08
,-0.079,-0.041,-0.053,-0.129,-0.079
,-0.079,-0.042,-0.053,-0.13,-0.079
,-0.078,-0.042,-0.053,-0.131,-0.078
,-0.077,-0.042,-0.053,-0.131,-0.077
,-0.077,-0.042,-0.054,-0.132,-0.077
,-0.076,-0.042,-0.054,-0.132,-0.076
,-0.075,-0.042,-0.054,-0.133,-0.075
,-0.074,-0.043,-0.054,-0.134,-0.074
,-0.073,-0.043,-0.054,-0.134,-0.073
,-0.072,-0.042,-0.054,-0.135,-0.072
,-0.07,-0.042,-0.054,-0.136,-0.07
,-0.069,-0.042,-0.054,-0.136,-0.069
,-0.069,-0.042,-0.053,-0.137,-0.069
,-0.068,-0.042,-0.053,-0.138,-0.068
,-0.067,-0.042,-0.053,-0.139,-0.067
,-0.066,-0.041,-0.053,-0.141,-0.066
,-0.066,-0.041,-0.052,-0.142,-0.066
,-0.065,-0.04,-0.052,-0.144,-0.065
,-0.065,-0.04,-0.052,-0.145,-0.065
,-0.065,-0.039,-0.052,-0.147,-0.065
,-0.065,-0.039,-0.051,-0.149,-0.065
,-0.065,-0.038,-0.051,-0.15,-0.065
,-0.066,-0.038,-0.051,-0.152,-0.066
,-0.066,-0.037,-0.051,-0.154,-0.066
,-0.067,-0.036,-0.051,-0.156,-0.067
,-0.067,-0.036,-0.05,-0.158,-0.067
,-0.068,-0.035,-0.05,-0.16,-0.068
,-0.069,-0.034,-0.05,-0.162,-0.069
,-0.07,-0.034,-0.05,-0.164,-0.07
,-0.07,-0.033,-0.05,-0.166,-0.07
,-0.071,-0.032,-0.051,-0.168,-0.071
,-0.072,-0.032,-0.051,-0.169,-0.072
,-0.073,-0.031,-0.051,-0.171,-0.073
,-0.074,-0.031,-0.051,-0.172,-0.074
,-0.075,-0.031,-0.051,-0.173,-0.075
,-0.076,-0.03,-0.051,-0.174,-0.076
,-0.077,-0.03,-0.051,-0.175,-0.077
,-0.077,-0.03,-0.051,-0.176,-0.077
,-0.078,-0.03,-0.051,-0.176,-0.078
,-0.079,-0.03,-0.051,-0.176,-0.079
,-0.079,-0.03,-0.051,-0.177,-0.079
,-0.08,-0.03,-0.051,-0.177,-0.08
,-0.08,-0.03,-0.051,-0.176,-0.08
,-0.08,-0.03,-0.05,-0.176,-0.08
,-0.081,-0.03,-0.05,-0.176,-0.081
,-0.081,-0.03,-0.049,-0.175,-0.081
,-0.081,-0.03,-0.049,-0.175,-0.081
,-0.081,-0.03,-0.048,-0.174,-0.081
,-0.081,-0.03,-0.047,-0.174,-0.081
,-0.08,-0.031,-0.046,-0.173,-0.08
,-0.08,-0.031,-0.045,-0.172,-0.08
,-0.08,-0.031,-0.044,-0.172,-0.08
,-0.079,-0.031,-0.043,-0.171,-0.079
,-0.079,-0.031,-0.042,-0.17,-0.079
,-0.078,-0.03,-0.04,-0.17,-0.078
,-0.078,-0.03,-0.039,-0.169,-0.078
,-0.077,-0.03,-0.037,-0.168,-0.077
,-0.077,-0.03,-0.036,-0.168,-0.077
,-0.076,-0.029,-0.034,-0.167,-0.076
,-0.076,-0.029,-0.033,-0.167,-0.076
,-0.075,-0.029,-0.031,-0.166,-0.075
,-0.075,-0.028,-0.03,-0.166,-0.075
,-0.074,-0.028,-0.028,-0.165,-0.074
,-0.074,-0.027,-0.027,-0.165,-0.074
,-0.073,-0.026,-0.026,-0.164,-0.073
,-0.073,-0.026,-0.024,-0.164,-0.073
,-0.073,-0.025,-0.023,-0.163,-0.073
,-0.072,-0.024,-0.022,-0.162,-0.072
,-0.072,-0.024,-0.021,-0.162,-0.072
,-0.072,-0.023,-0.02,-0.161,-0.072
,-0.072,-0.022,-0.019,-0.16,-0.072
,-0.072,-0.021,-0.018,-0.159,-0.072
,-0.072,-0.021,-0.018,-0.157,-0.072
,-0.072,-0.02,-0.017,-0.156,-0.072
,-0.072,-0.019,-0.017,-0.154,-0.072
,-0.072,-0.018,-0.017,-0.152,-0.072
,-0.072,-0.017,-0.017,-0.15,-0.072
,-0.072,-0.017,-0.017,-0.148,-0.072
,-0.072,-0.016,-0.017,-0.145,-0.072
,-0.072,-0.015,-0.017,-0.143,-0.072
,-0.072,-0.014,-0.017,-0.14,-0.072
,-0.072,-0.014,-0.017,-0.137,-0.072
,-0.072,-0.013,-0.018,-0.134,-0.072
,-0.072,-0.012,-0.018,-0.131,-0.072
,-0.072,-0.011,-0.019,-0.127,-0.072
,-0.072,-0.01,-0.02,-0.124,-0.072
,-0.072,-0.01,-0.02,-0.12,-0.072
,-0.072,-0.009,-0.021,-0.117,-0.072
,-0.072,-0.008,-0.021,-0.113,-0.072
,-0.071,-0.007,-0.022,-0.11,-0.071
,-0.071,-0.006,-0.023,-0.107,-0.071
,-0.071,-0.006,-0.023,-0.104,-0.071
,-0.071,-0.005,-0.024,-0.101,-0.071
,-0.07,-0.004,-0.025,-0.099,-0.07
,-0.07,-0.003,-0.025,-0.096,-0.07
,-0.07,-0.002,-0.026,-0.094,-0.07
,-0.07,-0.001,-0.026,-0.092,-0.07
,-0.069,0,-0.027,-0.091,-0.069
,-0.069,0.001,-0.027,-0.09,-0.069
,-0.069,0.001,-0.027,-0.089,-0.069
,-0.069,0.002,-0.028,-0.088,-0.069
,-0.069,0.003,-0.028,-0.088,-0.069
,-0.068,0.004,-0.028,-0.087,-0.068
,-0.068,0.005,-0.029,-0.087,-0.068
,-0.068,0.005,-0.029,-0.088,-0.068
,-0.068,0.006,-0.029,-0.088,-0.068
,-0.069,0.007,-0.029,-0.088,-0.069
,-0.069,0.007,-0.029,-0.089,-0.069
,-0.069,0.008,-0.029,-0.09,-0.069
,-0.069,0.008,-0.029,-0.09,-0.069
,-0.069,0.008,-0.029,-0.091,-0.069
,-0.07,0.008,-0.029,-0.091,-0.07
,-0.07,0.008,-0.029,-0.092,-0.07
,-0.07,0.008,-0.029,-0.092,-0.07
,-0.071,0.008,-0.028,-0.092,-0.071
,-0.071,0.008,-0.028,-0.092,-0.071
,-0.071,0.008,-0.028,-0.092,-0.071
,-0.072,0.008,-0.028,-0.092,-0.072
,-0.072,0.007,-0.027,-0.092,-0.072
,-0.073,0.007,-0.027,-0.091,-0.073
,-0.073,0.006,-0.026,-0.09,-0.073
,-0.074,0.006,-0.026,-0.09,-0.074
,-0.074,0.005,-0.025,-0.089,-0.074
,-0.075,0.004,-0.025,-0.087,-0.075
,-0.076,0.004,-0.025,-0.086,-0.076
,-0.076,0.003,-0.024,-0.085,-0.076
,-0.077,0.002,-0.024,-0.084,-0.077
,-0.077,0.002,-0.023,-0.082,-0.077
,-0.077,0.001,-0.023,-0.081,-0.077
,-0.078,0,-0.022,-0.08,-0.078
,-0.078,0,-0.022,-0.079,-0.078
,-0.079,-0.001,-0.022,-0.077,-0.079
,-0.079,-0.002,-0.021,-0.076,-0.079
,-0.079,-0.002,-0.021,-0.075,-0.079
,-0.079,-0.003,-0.021,-0.074,-0.079
,-0.079,-0.003,-0.021,-0.074,-0.079
,-0.079,-0.003,-0.021,-0.073,-0.079
,-0.079,-0.003,-0.021,-0.072,-0.079
spare2 trace:,NaN,NaN,NaN,NaN,NaN
,-0.02,0.001,-0.001,-0.008,-0.02
,-0.021,0.001,-0.002,-0.007,-0.021
,-0.022,0.002,-0.002,-0.007,-0.022
,-0.023,0.002,-0.003,-0.006,-0.023
,-0.024,0.002,-0.004,-0.006,-0.024
,-0.025,0.002,-0.005,-0.006,-0.025
,-0.026,0.003,-0.006,-0.006,-0.026
,-0.027,0.003,-0.007,-0.006,-0.027
,-0.028,0.003,-0.008,-0.006,-0.028
,-0.029,0.003,-0.009,-0.006,-0.029
,-0.03,0.004,-0.01,-0.006,-0.03
,-0.031,0.004,-0.012,-0.006,-0.031
,-0.032,0.004,-0.013,-0.006,-0.032
,-0.033,0.004,-0.014,-0.007,-0.033
,-0.033,0.004,-0.015,-0.007,-0.033
,-0.034,0.004,-0.016,-0.008,-0.034
,-0.034,0.004,-0.017,-0.008,-0.034
,-0.035,0.004,-0.018,-0.008,-0.035
,-0.035,0.004,-0.019,-0.009,-0.035
,-0.035,0.004,-0.019,-0.009,-0.035
,-0.035,0.004,-0.019,-0.01,-0.035
,-0.035,0.004,-0.019,-0.01,-0.035
,-0.035,0.003,-0.019,-0.011,-0.035
,-0.035,0.003,-0.019,-0.011,-0.035
,-0.035,0.003,-0.018,-0.012,-0.035
,-0.035,0.002,-0.018,-0.012,-0.035
,-0.034,0.002,-0.017,-0.012,-0.034
,-0.034,0.002,-0.016,-0.012,-0.034
,-0.034,0.001,-0.014,-0.013,-0.034
,-0.034,0.001,-0.013,-0.013,-0.034
,-0.033,0,-0.012,-0.013,-0.033
,-0.033,0,-0.01,-0.013,-0.033
,-0.033,-0.001,-0.009,-0.013,-0.033
,-0.033,-0.001,-0.007,-0.013,-0.033
,-0.033,-0.001,-0.006,-0.012,-0.033
,-0.033,-0.002,-0.004,-0.012,-0.033
,-0.033,-0.002,-0.003,-0.012,-0.033
,-0.033,-0.003,-0.001,-0.012,-0.033
,-0.033,-0.003,0,-0.011,-0.033
,-0.034,-0.003,0.001,-0.011,-0.034
,-0.034,-0.004,0.002,-0.011,-0.034
,-0.034,-0.004,0.002,-0.01,-0.034
,-0.035,-0.004,0.003,-0.01,-0.035
,-0.035,-0.005,0.003,-0.01,-0.035
,-0.035,-0.005,0.003,-0.01,-0.035
,-0.036,-0.005,0.004,-0.009,-0.036
,-0.036,-0.005,0.003,-0.009,-0.036
,-0.037,-0.005,0.003,-0.009,-0.037
,-0.037,-0.005,0.003,-0.009,-0.037
,-0.038,-0.005,0.002,-0.008,-0.038
,-0.038,-0.005,0.002,-0.008,-0.038
,-0.039,-0.005,0.001,-0.008,-0.039
,-0.039,-0.005,0.001,-0.008,-0.039
,-0.04,-0.005,0,-0.008,-0.04
,-0.04,-0.004,-0.001,-0.008,-0.04
,-0.04,-0.004,-0.002,-0.008,-0.04
,-0.04,-0.004,-0.003,-0.008,-0.04
,-0.041,-0.004,-0.004,-0.008,-0.041
,-0.041,-0.003,-0.004,-0.008,-0.041
,-0.041,-0.003,-0.005,-0.008,-0.041
,-0.04,-0.002,-0.006,-0.008,-0.04
,-0.04,-0.002,-0.007,-0.008,-0.04
,-0.04,-0.001,-0.007,-0.008,-0.04
,-0.04,-0.001,-0.008,-0.007,-0.04
,-0.039,0,-0.008,-0.007,-0.039
,-0.039,0,-0.009,-0.007,-0.039
,-0.038,0.001,-0.009,-0.007,-0.038
,-0.037,0.001,-0.009,-0.007,-0.037
,-0.037,0.002,-0.009,-0.007,-0.037
,-0.036,0.002,-0.009,-0.006,-0.036
,-0.035,0.003,-0.009,-0.006,-0.035
,-0.034,0.003,-0.009,-0.005,-0.034
,-0.033,0.003,-0.009,-0.005,-0.033
,-0.032,0.004,-0.009,-0.004,-0.032
,-0.031,0.004,-0.009,-0.004,-0.031
,-0.03,0.004,-0.008,-0.003,-0.03
,-0.029,0.004,-0.008,-0.002,-0.029
,-0.028,0.004,-0.007,-0.002,-0.028
,-0.027,0.004,-0.007,-0.001,-0.027
,-0.026,0.004,-0.006,0,-0.026
,-0.025,0.004,-0.006,0.001,-0.025
,-0.024,0.004,-0.005,0.002,-0.024
,-0.023,0.004,-0.004,0.003,-0.023
,-0.023,0.003,-0.004,0.004,-0.023
,-0.022,0.003,-0.003,0.005,-0.022
,-0.022,0.003,-0.003,0.005,-0.022
,-0.021,0.003,-0.003,0.006,-0.021
,-0.021,0.002,-0.002,0.007,-0.021
,-0.021,0.002,-0.002,0.008,-0.021
,-0.021,0.002,-0.002,0.009,-0.021
,-0.021,0.001,-0.002,0.01,-0.021
,-0.021,0.001,-0.002,0.01,-0.021
,-0.021,0.001,-0.002,0.011,-0.021
,-0.022,0,-0.002,0.011,-0.022
,-0.022,0,-0.002,0.012,-0.022
,-0.022,0,-0.002,0.012,-0.022
,-0.023,-0.001,-0.002,0.012,-0.023
,-0.023,-0.001,-0.002,0.013,-0.023
,-0.023,-0.002,-0.002,0.013,-0.023
,-0.024,-0.002,-0.003,0.013,-0.024
,-0.024,-0.002,-0.003,0.013,-0.024
,-0.024,-0.002,-0.003,0.013,-0.024
,-0.024,-0.003,-0.003,0.013,-0.024
,-0.024,-0.003,-0.004,0.013,-0.024
,-0.025,-0.003,-0.004,0.012,-0.025
,-0.025,-0.003,-0.004,0.012,-0.025
,-0.025,-0.003,-0.004,0.012,-0.025
,-0.024,-0.003,-0.004,0.011,-0.024
,-0.024,-0.003,-0.004,0.01,-0.024
,-0.024,-0.003,-0.004,0.01,-0.024
,-0.023,-0.003,-0.004,0.009,-0.023
,-0.023,-0.002,-0.004,0.008,-0.023
,-0.022,-0.002,-0.004,0.007,-0.022
,-0.022,-0.002,-0.004,0.006,-0.022
,-0.021,-0.001,-0.004,0.005,-0.021
,-0.021,0,-0.004,0.004,-0.021
,-0.02,0,-0.004,0.002,-0.02
,-0.019,0.001,-0.004,0.001,-0.019
,-0.018,0.002,-0.004,0,-0.018
,-0.018,0.003,-0.004,-0.002,-0.018
,-0.017,0.003,-0.004,-0.003,-0.017
,-0.016,0.004,-0.004,-0.004,-0.016
,-0.015,0.005,-0.005,-0.005,-0.015
,-0.014,0.006,-0.005,-0.007,-0.014
,-0.014,0.007,-0.005,-0.008,-0.014
,-0.013,0.007,-0.005,-0.009,-0.013
,-0.012,0.008,-0.006,-0.01,-0.012
,-0.012,0.008,-0.006,-0.011,-0.012
,-0.011,0.009,-0.007,-0.012,-0.011
,-0.011,0.009,-0.007,-0.012,-0.011
,-0.011,0.009,-0.008,-0.013,-0.011
,-0.011,0.009,-0.008,-0.013,-0.011
,-0.01,0.009,-0.009,-0.013,-0.01
,-0.01,0.009,-0.009,-0.014,-0.01
,-0.01,0.009,-0.01,-0.014,-0.01
,-0.011,0.009,-0.01,-0.013,-0.011
,-0.011,0.008,-0.011,-0.013,-0.011
,-0.011,0.008,-0.011,-0.013,-0.011
,-0.012,0.007,-0.012,-0.012,-0.012
,-0.012,0.007,-0.013,-0.012,-0.012
,-0.013,0.006,-0.013,-0.011,-0.013
,-0.013,0.006,-0.013,-0.011,-0.013
,-0.014,0.005,-0.014,-0.01,-0.014
,-0.014,0.004,-0.014,-0.009,-0.014
,-0.015,0.004,-0.014,-0.009,-0.015
,-0.015,0.003,-0.015,-0.008,-0.015
,-0.015,0.002,-0.015,-0.007,-0.015
,-0.016,0.002,-0.015,-0.007,-0.016
,-0.016,0.001,-0.015,-0.006,-0.016
,-0.016,0.001,-0.015,-0.005,-0.016
,-0.016,0,-0.015,-0.005,-0.016
,-0.016,0,-0.015,-0.004,-0.016
