Var1,Var2,Var3,Var4,Var5,Var6
,-0.138,-0.131,-0.178,-0.135,-0.135
,-0.137,-0.127,-0.173,-0.137,-0.137
,-0.136,-0.124,-0.168,-0.139,-0.139
,-0.135,-0.12,-0.163,-0.141,-0.141
,-0.134,-0.118,-0.159,-0.143,-0.143
,-0.133,-0.115,-0.154,-0.145,-0.145
,-0.133,-0.113,-0.149,-0.147,-0.147
,-0.134,-0.111,-0.144,-0.15,-0.15
,-0.134,-0.11,-0.139,-0.152,-0.152
,-0.135,-0.109,-0.135,-0.153,-0.153
,-0.137,-0.109,-0.13,-0.155,-0.155
,-0.138,-0.109,-0.126,-0.156,-0.156
,-0.14,-0.109,-0.122,-0.157,-0.157
,-0.142,-0.109,-0.119,-0.158,-0.158
,-0.144,-0.109,-0.116,-0.158,-0.158
,-0.146,-0.11,-0.113,-0.158,-0.158
,-0.148,-0.11,-0.11,-0.158,-0.158
,-0.151,-0.111,-0.108,-0.157,-0.157
,-0.152,-0.111,-0.106,-0.155,-0.155
,-0.154,-0.111,-0.104,-0.153,-0.153
,-0.156,-0.111,-0.103,-0.151,-0.151
,-0.157,-0.111,-0.103,-0.148,-0.148
,-0.158,-0.111,-0.102,-0.145,-0.145
,-0.158,-0.11,-0.102,-0.141,-0.141
,-0.158,-0.109,-0.102,-0.137,-0.137
,-0.157,-0.108,-0.103,-0.133,-0.133
,-0.156,-0.106,-0.103,-0.128,-0.128
,-0.155,-0.105,-0.104,-0.123,-0.123
,-0.152,-0.103,-0.105,-0.118,-0.118
,-0.15,-0.1,-0.106,-0.113,-0.113
,-0.147,-0.098,-0.107,-0.107,-0.107
,-0.143,-0.096,-0.109,-0.102,-0.102
,-0.139,-0.093,-0.11,-0.096,-0.096
,-0.135,-0.09,-0.111,-0.09,-0.09
,-0.13,-0.088,-0.112,-0.085,-0.085
,-0.125,-0.085,-0.114,-0.079,-0.079
,-0.12,-0.082,-0.115,-0.074,-0.074
,-0.115,-0.08,-0.115,-0.069,-0.069
,-0.109,-0.077,-0.116,-0.064,-0.064
,-0.104,-0.075,-0.117,-0.06,-0.06
,-0.098,-0.073,-0.117,-0.056,-0.056
,-0.093,-0.071,-0.117,-0.052,-0.052
,-0.088,-0.069,-0.117,-0.048,-0.048
,-0.083,-0.068,-0.117,-0.045,-0.045
,-0.078,-0.066,-0.117,-0.042,-0.042
,-0.073,-0.065,-0.116,-0.04,-0.04
,-0.069,-0.064,-0.115,-0.037,-0.037
,-0.065,-0.063,-0.115,-0.036,-0.036
,-0.061,-0.063,-0.113,-0.034,-0.034
,-0.058,-0.062,-0.112,-0.033,-0.033
,-0.055,-0.062,-0.111,-0.033,-0.033
,-0.053,-0.061,-0.109,-0.032,-0.032
,-0.051,-0.061,-0.108,-0.032,-0.032
,-0.049,-0.061,-0.106,-0.033,-0.033
,-0.048,-0.06,-0.105,-0.033,-0.033
,-0.047,-0.06,-0.103,-0.034,-0.034
,-0.046,-0.059,-0.101,-0.034,-0.034
,-0.046,-0.059,-0.099,-0.035,-0.035
,-0.046,-0.058,-0.098,-0.036,-0.036
,-0.047,-0.058,-0.096,-0.038,-0.038
,-0.047,-0.057,-0.094,-0.039,-0.039
,-0.048,-0.056,-0.092,-0.04,-0.04
,-0.049,-0.055,-0.091,-0.042,-0.042
,-0.05,-0.054,-0.089,-0.043,-0.043
,-0.051,-0.053,-0.088,-0.044,-0.044
,-0.053,-0.052,-0.086,-0.046,-0.046
,-0.054,-0.051,-0.085,-0.047,-0.047
,-0.056,-0.05,-0.083,-0.048,-0.048
,-0.057,-0.049,-0.082,-0.049,-0.049
,-0.059,-0.047,-0.081,-0.05,-0.05
,-0.06,-0.046,-0.079,-0.052,-0.052
,-0.062,-0.045,-0.078,-0.053,-0.053
,-0.063,-0.045,-0.077,-0.054,-0.054
,-0.065,-0.044,-0.076,-0.054,-0.054
,-0.066,-0.043,-0.075,-0.055,-0.055
,-0.068,-0.043,-0.074,-0.056,-0.056
,-0.069,-0.043,-0.073,-0.057,-0.057
,-0.07,-0.043,-0.072,-0.057,-0.057
,-0.071,-0.043,-0.071,-0.058,-0.058
,-0.072,-0.043,-0.071,-0.058,-0.058
,-0.073,-0.044,-0.07,-0.059,-0.059
,-0.074,-0.044,-0.069,-0.059,-0.059
,-0.075,-0.045,-0.068,-0.059,-0.059
,-0.075,-0.046,-0.068,-0.059,-0.059
,-0.076,-0.047,-0.067,-0.059,-0.059
,-0.076,-0.048,-0.066,-0.059,-0.059
,-0.076,-0.049,-0.066,-0.058,-0.058
,-0.076,-0.051,-0.065,-0.058,-0.058
,-0.076,-0.052,-0.064,-0.058,-0.058
,-0.076,-0.053,-0.064,-0.057,-0.057
,-0.076,-0.054,-0.063,-0.056,-0.056
,-0.075,-0.055,-0.062,-0.055,-0.055
,-0.075,-0.056,-0.062,-0.054,-0.054
,-0.074,-0.057,-0.061,-0.053,-0.053
,-0.074,-0.058,-0.06,-0.051,-0.051
,-0.073,-0.059,-0.06,-0.05,-0.05
,-0.072,-0.059,-0.059,-0.048,-0.048
,-0.072,-0.059,-0.059,-0.046,-0.046
,-0.071,-0.059,-0.058,-0.044,-0.044
,-0.07,-0.059,-0.058,-0.042,-0.042
,-0.069,-0.059,-0.058,-0.04,-0.04
,-0.069,-0.058,-0.058,-0.038,-0.038
,-0.068,-0.057,-0.058,-0.035,-0.035
,-0.067,-0.056,-0.058,-0.033,-0.033
,-0.067,-0.055,-0.058,-0.031,-0.031
,-0.066,-0.054,-0.058,-0.029,-0.029
,-0.065,-0.053,-0.059,-0.026,-0.026
,-0.065,-0.052,-0.059,-0.024,-0.024
,-0.064,-0.05,-0.06,-0.022,-0.022
,-0.064,-0.049,-0.06,-0.02,-0.02
,-0.064,-0.048,-0.061,-0.018,-0.018
,-0.063,-0.047,-0.061,-0.016,-0.016
,-0.063,-0.046,-0.062,-0.015,-0.015
,-0.063,-0.045,-0.063,-0.013,-0.013
,-0.062,-0.044,-0.064,-0.012,-0.012
,-0.062,-0.043,-0.064,-0.011,-0.011
,-0.062,-0.043,-0.065,-0.01,-0.01
,-0.062,-0.043,-0.066,-0.009,-0.009
,-0.061,-0.043,-0.066,-0.009,-0.009
,-0.061,-0.043,-0.067,-0.009,-0.009
,-0.06,-0.044,-0.067,-0.009,-0.009
,-0.06,-0.044,-0.067,-0.009,-0.009
,-0.059,-0.045,-0.067,-0.01,-0.01
,-0.059,-0.046,-0.067,-0.011,-0.011
,-0.058,-0.048,-0.067,-0.012,-0.012
,-0.058,-0.049,-0.066,-0.013,-0.013
,-0.057,-0.05,-0.066,-0.015,-0.015
,-0.056,-0.052,-0.065,-0.017,-0.017
,-0.056,-0.053,-0.064,-0.019,-0.019
,-0.055,-0.055,-0.063,-0.021,-0.021
,-0.054,-0.056,-0.061,-0.023,-0.023
,-0.054,-0.058,-0.06,-0.025,-0.025
,-0.053,-0.059,-0.058,-0.028,-0.028
,-0.052,-0.06,-0.056,-0.03,-0.03
,-0.052,-0.061,-0.054,-0.033,-0.033
,-0.052,-0.062,-0.052,-0.035,-0.035
,-0.051,-0.062,-0.049,-0.038,-0.038
,-0.051,-0.063,-0.047,-0.04,-0.04
,-0.051,-0.063,-0.044,-0.042,-0.042
,-0.051,-0.064,-0.042,-0.044,-0.044
,-0.051,-0.064,-0.039,-0.046,-0.046
,-0.052,-0.064,-0.037,-0.048,-0.048
,-0.052,-0.064,-0.034,-0.05,-0.05
,-0.053,-0.063,-0.032,-0.051,-0.051
,-0.053,-0.063,-0.029,-0.052,-0.052
,-0.054,-0.063,-0.027,-0.053,-0.053
,-0.055,-0.063,-0.025,-0.054,-0.054
,-0.056,-0.063,-0.023,-0.055,-0.055
,-0.057,-0.063,-0.021,-0.055,-0.055
,-0.059,-0.063,-0.02,-0.055,-0.055
,-0.06,-0.063,-0.019,-0.055,-0.055
,-0.061,-0.063,-0.017,-0.055,-0.055
,-0.062,-0.063,-0.017,-0.054,-0.054
,-0.063,-0.063,-0.016,-0.053,-0.053
,-0.065,-0.064,-0.015,-0.052,-0.052
,-0.066,-0.065,-0.015,-0.051,-0.051
,-0.066,-0.065,-0.015,-0.05,-0.05
,-0.067,-0.066,-0.015,-0.048,-0.048
,-0.068,-0.067,-0.015,-0.047,-0.047
,-0.068,-0.068,-0.016,-0.045,-0.045
,-0.068,-0.068,-0.016,-0.043,-0.043
,-0.068,-0.069,-0.017,-0.041,-0.041
,-0.067,-0.07,-0.018,-0.039,-0.039
,-0.067,-0.071,-0.019,-0.037,-0.037
,-0.065,-0.071,-0.019,-0.035,-0.035
,-0.064,-0.072,-0.02,-0.033,-0.033
,-0.062,-0.072,-0.021,-0.032,-0.032
,-0.06,-0.072,-0.022,-0.03,-0.03
,-0.058,-0.072,-0.023,-0.028,-0.028
,-0.056,-0.071,-0.024,-0.026,-0.026
,-0.053,-0.071,-0.025,-0.024,-0.024
,-0.05,-0.07,-0.025,-0.023,-0.023
,-0.047,-0.069,-0.026,-0.022,-0.022
,-0.044,-0.068,-0.026,-0.021,-0.021
,-0.041,-0.066,-0.027,-0.02,-0.02
,-0.037,-0.065,-0.027,-0.019,-0.019
,-0.034,-0.063,-0.027,-0.018,-0.018
,-0.031,-0.061,-0.027,-0.018,-0.018
,-0.028,-0.06,-0.027,-0.018,-0.018
,-0.025,-0.058,-0.027,-0.018,-0.018
,-0.022,-0.055,-0.027,-0.018,-0.018
,-0.019,-0.053,-0.027,-0.018,-0.018
,-0.017,-0.051,-0.026,-0.019,-0.019
,-0.015,-0.049,-0.026,-0.019,-0.019
,-0.013,-0.047,-0.025,-0.02,-0.02
,-0.012,-0.045,-0.025,-0.021,-0.021
,-0.011,-0.044,-0.024,-0.022,-0.022
,-0.01,-0.042,-0.024,-0.023,-0.023
,-0.01,-0.041,-0.023,-0.024,-0.024
,-0.01,-0.039,-0.022,-0.025,-0.025
,-0.01,-0.038,-0.022,-0.026,-0.026
,-0.011,-0.037,-0.021,-0.028,-0.028
,-0.012,-0.037,-0.02,-0.029,-0.029
,-0.014,-0.036,-0.02,-0.03,-0.03
,-0.015,-0.036,-0.019,-0.031,-0.031
,-0.017,-0.036,-0.018,-0.033,-0.033
,-0.019,-0.036,-0.018,-0.034,-0.034
,-0.021,-0.037,-0.017,-0.035,-0.035
,-0.023,-0.037,-0.016,-0.036,-0.036
,-0.026,-0.038,-0.016,-0.038,-0.038
,-0.028,-0.039,-0.015,-0.039,-0.039
,-0.03,-0.04,-0.015,-0.04,-0.04
,-0.032,-0.042,-0.014,-0.041,-0.041
,-0.034,-0.043,-0.014,-0.042,-0.042
,-0.036,-0.044,-0.014,-0.042,-0.042
,-0.038,-0.045,-0.013,-0.043,-0.043
,-0.039,-0.046,-0.013,-0.044,-0.044
,-0.04,-0.047,-0.013,-0.044,-0.044
,-0.041,-0.048,-0.013,-0.044,-0.044
,-0.042,-0.049,-0.013,-0.045,-0.045
,-0.043,-0.049,-0.012,-0.044,-0.044
,-0.043,-0.05,-0.012,-0.044,-0.044
,-0.043,-0.049,-0.012,-0.044,-0.044
,-0.042,-0.049,-0.012,-0.043,-0.043
,-0.042,-0.048,-0.012,-0.043,-0.043
,-0.041,-0.047,-0.012,-0.042,-0.042
,-0.04,-0.046,-0.012,-0.041,-0.041
,-0.039,-0.044,-0.012,-0.039,-0.039
,-0.038,-0.042,-0.012,-0.038,-0.038
,-0.037,-0.04,-0.012,-0.037,-0.037
,-0.035,-0.037,-0.012,-0.035,-0.035
,-0.034,-0.035,-0.012,-0.033,-0.033
,-0.032,-0.032,-0.012,-0.031,-0.031
,-0.031,-0.029,-0.012,-0.029,-0.029
,-0.029,-0.026,-0.012,-0.027,-0.027
,-0.028,-0.023,-0.012,-0.025,-0.025
,-0.026,-0.02,-0.012,-0.023,-0.023
,-0.025,-0.017,-0.012,-0.021,-0.021
,-0.024,-0.014,-0.012,-0.02,-0.02
,-0.023,-0.011,-0.012,-0.018,-0.018
,-0.022,-0.009,-0.012,-0.016,-0.016
,-0.022,-0.006,-0.012,-0.014,-0.014
,-0.021,-0.004,-0.013,-0.013,-0.013
,-0.021,-0.002,-0.013,-0.012,-0.012
,-0.021,-0.001,-0.013,-0.01,-0.01
,-0.022,0,-0.013,-0.009,-0.009
,-0.022,0.001,-0.014,-0.009,-0.009
,-0.023,0.001,-0.014,-0.008,-0.008
,-0.024,0.002,-0.014,-0.007,-0.007
,-0.025,0.001,-0.015,-0.007,-0.007
,-0.026,0.001,-0.015,-0.007,-0.007
,-0.027,0,-0.015,-0.007,-0.007
,-0.028,-0.001,-0.016,-0.007,-0.007
,-0.03,-0.002,-0.016,-0.007,-0.007
,-0.031,-0.003,-0.016,-0.007,-0.007
,-0.032,-0.005,-0.016,-0.007,-0.007
,-0.034,-0.006,-0.016,-0.008,-0.008
,-0.035,-0.008,-0.016,-0.008,-0.008
,-0.036,-0.009,-0.016,-0.009,-0.009
,-0.037,-0.011,-0.016,-0.01,-0.01
,-0.038,-0.013,-0.016,-0.011,-0.011
,-0.039,-0.014,-0.016,-0.011,-0.011
,-0.039,-0.015,-0.016,-0.012,-0.012
,-0.04,-0.017,-0.015,-0.013,-0.013
,-0.04,-0.018,-0.015,-0.014,-0.014
,-0.04,-0.019,-0.014,-0.014,-0.014
,-0.039,-0.02,-0.014,-0.015,-0.015
,-0.039,-0.02,-0.013,-0.016,-0.016
,-0.038,-0.021,-0.013,-0.017,-0.017
,-0.037,-0.021,-0.012,-0.018,-0.018
,-0.036,-0.021,-0.011,-0.018,-0.018
,-0.035,-0.021,-0.01,-0.019,-0.019
,-0.034,-0.021,-0.009,-0.02,-0.02
,-0.032,-0.021,-0.009,-0.02,-0.02
,-0.031,-0.02,-0.008,-0.021,-0.021
,-0.03,-0.02,-0.007,-0.022,-0.022
,-0.028,-0.019,-0.006,-0.022,-0.022
,-0.027,-0.018,-0.006,-0.023,-0.023
,-0.025,-0.018,-0.005,-0.023,-0.023
,-0.024,-0.017,-0.004,-0.024,-0.024
,-0.023,-0.016,-0.003,-0.024,-0.024
,-0.022,-0.016,-0.003,-0.024,-0.024
,-0.021,-0.015,-0.002,-0.025,-0.025
,-0.02,-0.014,-0.001,-0.025,-0.025
,-0.019,-0.014,-0.001,-0.025,-0.025
,-0.018,-0.013,0,-0.025,-0.025
,-0.018,-0.013,0,-0.026,-0.026
,-0.018,-0.012,0.001,-0.026,-0.026
,-0.018,-0.012,0.001,-0.026,-0.026
,-0.017,-0.012,0.002,-0.026,-0.026
,-0.017,-0.012,0.002,-0.026,-0.026
,-0.018,-0.011,0.003,-0.025,-0.025
,-0.018,-0.011,0.003,-0.025,-0.025
,-0.018,-0.011,0.004,-0.025,-0.025
,-0.018,-0.011,0.004,-0.025,-0.025
,-0.018,-0.01,0.004,-0.024,-0.024
,-0.018,-0.01,0.004,-0.024,-0.024
,-0.018,-0.01,0.005,-0.023,-0.023
,-0.018,-0.01,0.005,-0.022,-0.022
,-0.018,-0.009,0.005,-0.022,-0.022
,-0.017,-0.009,0.005,-0.021,-0.021
,-0.017,-0.009,0.005,-0.02,-0.02
,-0.016,-0.008,0.005,-0.019,-0.019
,-0.015,-0.008,0.005,-0.018,-0.018
,-0.014,-0.008,0.005,-0.017,-0.017
,-0.013,-0.007,0.005,-0.015,-0.015
,-0.012,-0.007,0.005,-0.014,-0.014
,-0.01,-0.006,0.004,-0.013,-0.013
,-0.009,-0.006,0.004,-0.011,-0.011
,-0.007,-0.005,0.004,-0.01,-0.01
,-0.005,-0.005,0.004,-0.009,-0.009
,-0.004,-0.004,0.005,-0.007,-0.007
,-0.002,-0.004,0.005,-0.006,-0.006
,0,-0.003,0.005,-0.005,-0.005
,0.002,-0.003,0.005,-0.004,-0.004
,0.005,-0.003,0.006,-0.003,-0.003
,0.007,-0.002,0.006,-0.002,-0.002
,0.009,-0.002,0.007,-0.001,-0.001
,0.01,-0.002,0.008,0,0
,0.012,-0.002,0.009,0.001,0.001
,0.014,-0.002,0.01,0.001,0.001
,0.016,-0.002,0.011,0.002,0.002
,0.017,-0.002,0.012,0.002,0.002
,0.018,-0.001,0.013,0.003,0.003
,0.019,-0.001,0.015,0.003,0.003
,0.02,-0.001,0.016,0.003,0.003
,0.021,-0.001,0.017,0.003,0.003
,0.022,-0.001,0.019,0.003,0.003
,0.022,-0.001,0.02,0.004,0.004
,0.022,0,0.022,0.004,0.004
,0.022,0,0.023,0.004,0.004
,0.022,0.001,0.025,0.004,0.004
,0.022,0.002,0.026,0.005,0.005
,0.021,0.003,0.028,0.005,0.005
,0.021,0.004,0.029,0.006,0.006
,0.02,0.006,0.03,0.006,0.006
,0.019,0.007,0.031,0.007,0.007
,0.018,0.009,0.032,0.008,0.008
,0.018,0.011,0.033,0.009,0.009
,0.017,0.013,0.034,0.01,0.01
,0.016,0.016,0.035,0.011,0.011
,0.015,0.018,0.036,0.012,0.012
,0.015,0.021,0.037,0.014,0.014
,0.014,0.023,0.037,0.015,0.015
,0.014,0.026,0.038,0.016,0.016
,0.013,0.029,0.039,0.018,0.018
,0.013,0.031,0.039,0.019,0.019
,0.013,0.034,0.04,0.021,0.021
,0.013,0.036,0.041,0.022,0.022
,0.013,0.039,0.041,0.023,0.023
,0.014,0.041,0.042,0.025,0.025
,0.014,0.043,0.043,0.026,0.026
,0.015,0.045,0.044,0.027,0.027
,0.015,0.046,0.044,0.028,0.028
,0.016,0.047,0.045,0.029,0.029
,0.017,0.048,0.046,0.03,0.03
,0.018,0.049,0.047,0.031,0.031
,0.02,0.05,0.048,0.032,0.032
,0.021,0.05,0.048,0.032,0.032
,0.022,0.05,0.049,0.033,0.033
,0.024,0.05,0.05,0.033,0.033
,0.025,0.049,0.051,0.034,0.034
,0.026,0.049,0.052,0.034,0.034
,0.028,0.048,0.053,0.035,0.035
,0.029,0.047,0.053,0.035,0.035
,0.031,0.047,0.054,0.035,0.035
,0.032,0.046,0.055,0.035,0.035
,0.033,0.045,0.055,0.035,0.035
,0.035,0.044,0.056,0.036,0.036
,0.036,0.043,0.057,0.036,0.036
,0.037,0.042,0.057,0.036,0.036
,0.038,0.042,0.058,0.036,0.036
,0.039,0.041,0.058,0.036,0.036
,0.04,0.041,0.059,0.036,0.036
,0.041,0.041,0.059,0.036,0.036
,0.042,0.041,0.059,0.036,0.036
,0.043,0.041,0.06,0.036,0.036
,0.044,0.041,0.06,0.036,0.036
,0.044,0.042,0.061,0.036,0.036
,0.045,0.042,0.061,0.036,0.036
,0.045,0.043,0.062,0.036,0.036
,0.046,0.044,0.063,0.036,0.036
,0.046,0.045,0.063,0.036,0.036
,0.046,0.046,0.064,0.036,0.036
,0.046,0.047,0.065,0.036,0.036
,0.047,0.049,0.065,0.036,0.036
,0.047,0.05,0.066,0.036,0.036
,0.047,0.051,0.067,0.037,0.037
,0.047,0.052,0.068,0.037,0.037
,0.047,0.053,0.069,0.037,0.037
,0.047,0.055,0.069,0.038,0.038
,0.047,0.056,0.07,0.038,0.038
,0.047,0.056,0.071,0.038,0.038
,0.048,0.057,0.072,0.039,0.039
,0.048,0.058,0.073,0.039,0.039
,0.048,0.058,0.073,0.04,0.04
,0.049,0.059,0.074,0.04,0.04
,0.049,0.059,0.074,0.041,0.041
,0.049,0.059,0.075,0.042,0.042
,0.05,0.059,0.075,0.042,0.042
,0.051,0.059,0.076,0.043,0.043
,0.052,0.059,0.076,0.044,0.044
,0.052,0.059,0.076,0.045,0.045
,0.053,0.059,0.076,0.046,0.046
,0.054,0.058,0.076,0.047,0.047
,0.055,0.058,0.076,0.048,0.048
,0.056,0.058,0.076,0.049,0.049
,0.058,0.057,0.076,0.05,0.05
,0.059,0.057,0.076,0.052,0.052
,0.06,0.057,0.076,0.053,0.053
,0.061,0.057,0.076,0.055,0.055
,0.063,0.057,0.077,0.056,0.056
,0.064,0.057,0.077,0.058,0.058
,0.065,0.058,0.077,0.06,0.06
,0.067,0.058,0.078,0.061,0.061
,0.068,0.059,0.078,0.063,0.063
,0.069,0.059,0.079,0.065,0.065
,0.071,0.06,0.079,0.067,0.067
,0.072,0.061,0.08,0.069,0.069
,0.073,0.063,0.081,0.071,0.071
,0.075,0.064,0.082,0.073,0.073
,0.076,0.065,0.083,0.076,0.076
,0.078,0.066,0.083,0.078,0.078
,0.079,0.068,0.084,0.08,0.08
,0.08,0.069,0.086,0.082,0.082
,0.082,0.07,0.087,0.084,0.084
,0.083,0.072,0.088,0.086,0.086
,0.084,0.073,0.089,0.088,0.088
,0.085,0.074,0.09,0.09,0.09
,0.087,0.075,0.091,0.092,0.092
,0.088,0.076,0.092,0.093,0.093
,0.089,0.076,0.093,0.095,0.095
,0.09,0.077,0.093,0.096,0.096
,0.091,0.078,0.094,0.097,0.097
,0.092,0.078,0.095,0.099,0.099
,0.093,0.079,0.096,0.1,0.1
,0.094,0.079,0.096,0.101,0.101
,0.094,0.079,0.097,0.101,0.101
,0.095,0.079,0.098,0.102,0.102
,0.095,0.08,0.098,0.103,0.103
,0.096,0.08,0.099,0.103,0.103
,0.096,0.08,0.099,0.103,0.103
,0.096,0.081,0.099,0.104,0.104
,0.096,0.081,0.1,0.104,0.104
,0.097,0.082,0.1,0.104,0.104
,0.097,0.082,0.1,0.104,0.104
,0.096,0.083,0.1,0.104,0.104
,0.096,0.084,0.1,0.105,0.105
,0.096,0.085,0.101,0.105,0.105
,0.096,0.086,0.101,0.105,0.105
,0.096,0.087,0.101,0.105,0.105
,0.095,0.088,0.101,0.105,0.105
,0.095,0.09,0.101,0.105,0.105
,0.095,0.091,0.101,0.105,0.105
,0.095,0.093,0.101,0.105,0.105
,0.095,0.094,0.101,0.105,0.105
,0.095,0.096,0.101,0.105,0.105
,0.095,0.097,0.101,0.106,0.106
,0.095,0.099,0.101,0.106,0.106
,0.095,0.1,0.101,0.106,0.106
,0.095,0.102,0.101,0.106,0.106
,0.096,0.103,0.1,0.107,0.107
,0.096,0.104,0.1,0.107,0.107
,0.097,0.106,0.1,0.107,0.107
,0.097,0.107,0.1,0.107,0.107
,0.098,0.108,0.1,0.108,0.108
,0.098,0.109,0.1,0.108,0.108
,0.099,0.11,0.099,0.108,0.108
,0.099,0.11,0.099,0.108,0.108
,0.1,0.111,0.099,0.108,0.108
,0.101,0.112,0.099,0.108,0.108
,0.101,0.112,0.098,0.108,0.108
,0.102,0.113,0.098,0.108,0.108
,0.102,0.113,0.098,0.108,0.108
,0.102,0.114,0.098,0.108,0.108
,0.103,0.114,0.098,0.108,0.108
,0.103,0.114,0.097,0.107,0.107
,0.104,0.115,0.097,0.107,0.107
,0.104,0.115,0.097,0.106,0.106
,0.104,0.115,0.097,0.106,0.106
,0.105,0.115,0.097,0.105,0.105
,0.105,0.115,0.097,0.105,0.105
,0.105,0.115,0.097,0.104,0.104
,0.106,0.115,0.096,0.104,0.104
,0.106,0.115,0.096,0.103,0.103
,0.107,0.115,0.096,0.103,0.103
,0.108,0.115,0.096,0.102,0.102
,0.108,0.114,0.095,0.102,0.102
,0.109,0.114,0.095,0.102,0.102
,0.11,0.114,0.095,0.102,0.102
,0.111,0.114,0.094,0.102,0.102
,0.112,0.114,0.094,0.103,0.103
,0.114,0.113,0.093,0.103,0.103
,0.115,0.113,0.092,0.104,0.104
,0.116,0.113,0.091,0.105,0.105
,0.117,0.113,0.091,0.107,0.107
,0.119,0.113,0.09,0.108,0.108
,0.12,0.113,0.088,0.11,0.11
,0.121,0.113,0.087,0.112,0.112
,0.122,0.113,0.086,0.114,0.114
,0.123,0.113,0.085,0.117,0.117
,0.124,0.113,0.083,0.119,0.119
,0.124,0.114,0.082,0.122,0.122
,0.125,0.114,0.081,0.125,0.125
,0.125,0.114,0.079,0.127,0.127
,0.125,0.115,0.078,0.13,0.13
,0.125,0.115,0.077,0.133,0.133
,0.125,0.115,0.076,0.136,0.136
,0.124,0.116,0.075,0.138,0.138
,0.124,0.116,0.073,0.141,0.141
,0.123,0.117,0.073,0.143,0.143
,0.122,0.118,0.072,0.146,0.146
,0.12,0.118,0.071,0.147,0.147
,0.119,0.118,0.07,0.149,0.149
,0.117,0.119,0.07,0.151,0.151
,0.115,0.119,0.069,0.152,0.152
,0.113,0.12,0.069,0.153,0.153
,0.111,0.12,0.069,0.154,0.154
,0.109,0.12,0.069,0.154,0.154
,0.107,0.12,0.069,0.154,0.154
,0.104,0.12,0.069,0.154,0.154
,0.102,0.12,0.069,0.154,0.154
,0.099,0.12,0.069,0.153,0.153
,0.097,0.12,0.069,0.152,0.152
,0.094,0.12,0.069,0.151,0.151
,0.092,0.12,0.07,0.15,0.15
,0.089,0.12,0.07,0.148,0.148
,0.087,0.119,0.07,0.147,0.147
,0.084,0.119,0.07,0.145,0.145
,0.082,0.119,0.069,0.143,0.143
,0.079,0.119,0.069,0.141,0.141
,0.077,0.119,0.069,0.14,0.14
,0.075,0.119,0.069,0.138,0.138
,0.073,0.119,0.068,0.136,0.136
,0.07,0.119,0.067,0.134,0.134
,0.069,0.119,0.067,0.132,0.132
,0.067,0.119,0.066,0.13,0.13
,0.065,0.119,0.065,0.129,0.129
,0.063,0.119,0.064,0.127,0.127
,0.062,0.119,0.063,0.126,0.126
,0.061,0.12,0.061,0.125,0.125
,0.059,0.12,0.06,0.124,0.124
,0.058,0.12,0.059,0.123,0.123
,0.057,0.121,0.057,0.122,0.122
,0.056,0.121,0.056,0.122,0.122
,0.055,0.121,0.054,0.122,0.122
,0.054,0.121,0.052,0.122,0.122
,0.054,0.121,0.051,0.123,0.123
,0.053,0.121,0.049,0.123,0.123
,0.052,0.121,0.047,0.124,0.124
,0.052,0.121,0.046,0.125,0.125
,0.051,0.12,0.044,0.126,0.126
,0.051,0.12,0.042,0.127,0.127
,0.05,0.119,0.041,0.128,0.128
,0.05,0.118,0.04,0.13,0.13
,0.049,0.117,0.038,0.131,0.131
,0.049,0.115,0.037,0.132,0.132
,0.048,0.114,0.036,0.134,0.134
,0.048,0.112,0.035,0.135,0.135
,0.048,0.11,0.034,0.136,0.136
,0.047,0.108,0.034,0.137,0.137
,0.047,0.106,0.033,0.137,0.137
,0.046,0.104,0.033,0.138,0.138
,0.046,0.101,0.033,0.138,0.138
,0.045,0.099,0.032,0.138,0.138
,0.045,0.096,0.032,0.138,0.138
,0.044,0.094,0.033,0.137,0.137
,0.044,0.091,0.033,0.136,0.136
,0.043,0.089,0.033,0.135,0.135
,0.042,0.086,0.034,0.134,0.134
,0.042,0.084,0.034,0.132,0.132
,0.041,0.082,0.035,0.13,0.13
,0.04,0.079,0.035,0.128,0.128
,0.04,0.077,0.036,0.125,0.125
,0.039,0.075,0.037,0.122,0.122
,0.038,0.073,0.038,0.119,0.119
,0.037,0.071,0.039,0.116,0.116
,0.036,0.07,0.039,0.113,0.113
,0.035,0.068,0.04,0.11,0.11
,0.034,0.067,0.041,0.106,0.106
,0.033,0.065,0.043,0.103,0.103
,0.032,0.064,0.044,0.1,0.1
,0.031,0.063,0.045,0.096,0.096
,0.029,0.062,0.046,0.093,0.093
,0.028,0.062,0.048,0.089,0.089
,0.026,0.061,0.049,0.086,0.086
,0.025,0.061,0.051,0.083,0.083
,0.023,0.06,0.052,0.08,0.08
,0.022,0.06,0.054,0.077,0.077
,0.02,0.059,0.056,0.074,0.074
,0.018,0.059,0.057,0.072,0.072
,0.016,0.059,0.059,0.069,0.069
,0.015,0.058,0.061,0.067,0.067
,0.013,0.058,0.063,0.065,0.065
,0.011,0.058,0.064,0.063,0.063
,0.01,0.057,0.066,0.062,0.062
,0.008,0.056,0.067,0.06,0.06
,0.007,0.056,0.068,0.059,0.059
,0.005,0.055,0.069,0.058,0.058
,0.004,0.053,0.07,0.057,0.057
,0.003,0.052,0.07,0.057,0.057
,0.001,0.051,0.07,0.057,0.057
,0,0.049,0.07,0.056,0.056
,0,0.047,0.07,0.057,0.057
