Var1,Var2,Var3,Var4,Var5,Var6
rov trace:,NaN,NaN,NaN,NaN,NaN
,-0.029,0.045,-0.022,-0.029,0.011
,-0.03,0.044,-0.023,-0.03,0.012
,-0.03,0.043,-0.024,-0.03,0.012
,-0.031,0.043,-0.025,-0.031,0.012
,-0.031,0.042,-0.026,-0.031,0.013
,-0.032,0.042,-0.027,-0.032,0.013
,-0.033,0.041,-0.028,-0.033,0.013
,-0.033,0.041,-0.029,-0.033,0.013
,-0.034,0.04,-0.03,-0.034,0.013
,-0.034,0.04,-0.031,-0.034,0.013
,-0.035,0.039,-0.032,-0.035,0.013
,-0.035,0.039,-0.032,-0.035,0.012
,-0.036,0.039,-0.033,-0.036,0.012
,-0.036,0.039,-0.034,-0.036,0.011
,-0.037,0.039,-0.034,-0.037,0.011
,-0.038,0.038,-0.035,-0.038,0.011
,-0.038,0.038,-0.035,-0.038,0.01
,-0.039,0.038,-0.036,-0.039,0.01
,-0.039,0.038,-0.036,-0.039,0.009
,-0.039,0.039,-0.036,-0.039,0.009
,-0.04,0.039,-0.036,-0.04,0.008
,-0.04,0.039,-0.036,-0.04,0.008
,-0.041,0.039,-0.036,-0.041,0.007
,-0.041,0.039,-0.036,-0.041,0.007
,-0.041,0.039,-0.036,-0.041,0.007
,-0.042,0.04,-0.036,-0.042,0.007
,-0.042,0.04,-0.036,-0.042,0.007
,-0.042,0.04,-0.035,-0.042,0.007
,-0.042,0.04,-0.035,-0.042,0.007
,-0.043,0.04,-0.034,-0.043,0.007
,-0.043,0.041,-0.034,-0.043,0.008
,-0.043,0.041,-0.034,-0.043,0.008
,-0.043,0.041,-0.033,-0.043,0.008
,-0.044,0.041,-0.033,-0.044,0.009
,-0.044,0.041,-0.033,-0.044,0.009
,-0.044,0.04,-0.032,-0.044,0.01
,-0.045,0.04,-0.032,-0.045,0.01
,-0.045,0.04,-0.032,-0.045,0.011
,-0.046,0.039,-0.032,-0.046,0.012
,-0.046,0.039,-0.032,-0.046,0.012
,-0.047,0.038,-0.031,-0.047,0.013
,-0.047,0.037,-0.031,-0.047,0.014
,-0.048,0.037,-0.031,-0.048,0.014
,-0.048,0.036,-0.031,-0.048,0.015
,-0.049,0.035,-0.031,-0.049,0.016
,-0.049,0.034,-0.031,-0.049,0.016
,-0.05,0.034,-0.031,-0.05,0.017
,-0.05,0.033,-0.031,-0.05,0.018
,-0.051,0.032,-0.03,-0.051,0.019
,-0.051,0.031,-0.03,-0.051,0.019
,-0.052,0.031,-0.03,-0.052,0.02
,-0.052,0.03,-0.029,-0.052,0.021
,-0.052,0.03,-0.029,-0.052,0.022
,-0.052,0.029,-0.028,-0.052,0.023
,-0.052,0.029,-0.027,-0.052,0.023
,-0.052,0.029,-0.026,-0.052,0.024
,-0.051,0.029,-0.025,-0.051,0.025
,-0.051,0.029,-0.024,-0.051,0.026
,-0.05,0.03,-0.023,-0.05,0.027
,-0.05,0.03,-0.022,-0.05,0.028
,-0.049,0.031,-0.021,-0.049,0.029
,-0.048,0.032,-0.019,-0.048,0.03
,-0.047,0.033,-0.018,-0.047,0.031
,-0.045,0.034,-0.016,-0.045,0.032
,-0.044,0.035,-0.015,-0.044,0.033
,-0.043,0.036,-0.013,-0.043,0.034
,-0.041,0.038,-0.012,-0.041,0.035
,-0.039,0.04,-0.01,-0.039,0.037
,-0.037,0.041,-0.009,-0.037,0.038
,-0.036,0.043,-0.007,-0.036,0.039
,-0.034,0.045,-0.006,-0.034,0.04
,-0.032,0.047,-0.005,-0.032,0.041
,-0.03,0.049,-0.003,-0.03,0.043
,-0.028,0.051,-0.002,-0.028,0.044
,-0.026,0.053,-0.001,-0.026,0.045
,-0.024,0.055,0,-0.024,0.046
,-0.021,0.057,0.001,-0.021,0.048
,-0.019,0.059,0.002,-0.019,0.049
,-0.017,0.061,0.003,-0.017,0.05
,-0.015,0.062,0.004,-0.015,0.051
,-0.013,0.064,0.005,-0.013,0.052
,-0.011,0.066,0.006,-0.011,0.053
,-0.009,0.067,0.007,-0.009,0.054
,-0.007,0.069,0.008,-0.007,0.055
,-0.005,0.07,0.009,-0.005,0.056
,-0.003,0.072,0.009,-0.003,0.057
,-0.001,0.073,0.01,-0.001,0.058
,0,0.074,0.011,0,0.059
,0.002,0.075,0.012,0.002,0.06
,0.004,0.076,0.012,0.004,0.061
,0.005,0.077,0.013,0.005,0.062
,0.007,0.078,0.014,0.007,0.062
,0.009,0.078,0.015,0.009,0.063
,0.01,0.079,0.015,0.01,0.064
,0.012,0.08,0.016,0.012,0.064
,0.013,0.081,0.017,0.013,0.065
,0.015,0.081,0.017,0.015,0.066
,0.016,0.082,0.018,0.016,0.066
,0.018,0.083,0.019,0.018,0.067
,0.019,0.083,0.02,0.019,0.068
,0.021,0.084,0.021,0.021,0.068
,0.022,0.085,0.022,0.022,0.069
,0.023,0.086,0.022,0.023,0.07
,0.025,0.087,0.023,0.025,0.071
,0.026,0.088,0.024,0.026,0.072
,0.028,0.09,0.025,0.028,0.072
,0.029,0.091,0.026,0.029,0.074
,0.03,0.092,0.027,0.03,0.075
,0.032,0.094,0.029,0.032,0.076
,0.033,0.096,0.03,0.033,0.077
,0.034,0.098,0.031,0.034,0.079
,0.036,0.1,0.032,0.036,0.08
,0.037,0.102,0.033,0.037,0.082
,0.039,0.104,0.035,0.039,0.083
,0.04,0.106,0.036,0.04,0.085
,0.041,0.108,0.038,0.041,0.087
,0.043,0.111,0.039,0.043,0.089
,0.044,0.114,0.04,0.044,0.09
,0.046,0.116,0.042,0.046,0.092
,0.047,0.119,0.044,0.047,0.094
,0.048,0.122,0.045,0.048,0.096
,0.05,0.125,0.047,0.05,0.098
,0.051,0.128,0.049,0.051,0.1
,0.053,0.13,0.05,0.053,0.101
,0.054,0.133,0.052,0.054,0.103
,0.056,0.136,0.054,0.056,0.105
,0.058,0.139,0.056,0.058,0.106
,0.059,0.142,0.058,0.059,0.108
,0.061,0.145,0.06,0.061,0.109
,0.062,0.148,0.062,0.062,0.11
,0.064,0.151,0.064,0.064,0.111
,0.066,0.154,0.066,0.066,0.113
,0.067,0.157,0.068,0.067,0.113
,0.069,0.159,0.071,0.069,0.114
,0.071,0.161,0.073,0.071,0.115
,0.072,0.164,0.075,0.072,0.116
,0.074,0.166,0.077,0.074,0.116
,0.075,0.168,0.079,0.075,0.117
,0.077,0.169,0.081,0.077,0.117
,0.078,0.171,0.083,0.078,0.117
,0.079,0.172,0.085,0.079,0.118
,0.081,0.173,0.087,0.081,0.118
,0.082,0.174,0.089,0.082,0.118
,0.083,0.175,0.09,0.083,0.118
,0.084,0.175,0.092,0.084,0.119
,0.085,0.176,0.093,0.085,0.119
,0.086,0.176,0.094,0.086,0.119
,0.087,0.176,0.095,0.087,0.12
,0.088,0.175,0.096,0.088,0.12
,0.089,0.175,0.097,0.089,0.12
,0.089,0.175,0.098,0.089,0.121
,0.09,0.174,0.098,0.09,0.121
,0.091,0.174,0.098,0.091,0.122
,0.091,0.173,0.099,0.091,0.122
,0.092,0.172,0.099,0.092,0.123
,0.092,0.172,0.099,0.092,0.124
,0.093,0.171,0.099,0.093,0.124
,0.093,0.17,0.099,0.093,0.125
,0.094,0.17,0.099,0.094,0.126
,0.094,0.169,0.099,0.094,0.127
,0.094,0.168,0.099,0.094,0.128
,0.095,0.168,0.099,0.095,0.129
,0.095,0.168,0.099,0.095,0.129
,0.096,0.167,0.1,0.096,0.13
,0.097,0.167,0.1,0.097,0.131
,0.097,0.167,0.1,0.097,0.132
,0.098,0.167,0.1,0.098,0.132
,0.099,0.167,0.101,0.099,0.133
,0.099,0.167,0.101,0.099,0.133
,0.1,0.167,0.102,0.1,0.134
,0.101,0.167,0.102,0.101,0.134
,0.102,0.167,0.103,0.102,0.134
,0.103,0.168,0.104,0.103,0.134
,0.103,0.168,0.104,0.103,0.134
,0.104,0.168,0.105,0.104,0.134
,0.105,0.169,0.105,0.105,0.133
,0.106,0.169,0.106,0.106,0.133
,0.106,0.169,0.106,0.106,0.132
,0.107,0.169,0.106,0.107,0.131
,0.108,0.169,0.106,0.108,0.13
,0.108,0.169,0.106,0.108,0.129
,0.109,0.169,0.106,0.109,0.128
,0.109,0.169,0.105,0.109,0.126
,0.109,0.168,0.104,0.109,0.125
,0.109,0.167,0.103,0.109,0.123
,0.108,0.167,0.102,0.108,0.121
,0.108,0.165,0.1,0.108,0.119
,0.107,0.164,0.098,0.107,0.117
,0.107,0.163,0.096,0.107,0.114
,0.105,0.161,0.094,0.105,0.112
,0.104,0.159,0.091,0.104,0.109
,0.103,0.157,0.088,0.103,0.106
,0.101,0.154,0.085,0.101,0.103
,0.099,0.152,0.081,0.099,0.1
,0.097,0.149,0.078,0.097,0.097
,0.095,0.146,0.074,0.095,0.093
,0.092,0.143,0.07,0.092,0.09
,0.089,0.139,0.065,0.089,0.086
,0.087,0.136,0.061,0.087,0.082
,0.084,0.132,0.057,0.084,0.078
,0.08,0.128,0.052,0.08,0.074
,0.077,0.124,0.048,0.077,0.07
,0.073,0.12,0.044,0.073,0.066
,0.07,0.116,0.039,0.07,0.061
,0.066,0.111,0.035,0.066,0.057
,0.062,0.107,0.03,0.062,0.053
,0.059,0.103,0.026,0.059,0.048
,0.055,0.099,0.022,0.055,0.044
,0.051,0.094,0.018,0.051,0.04
,0.047,0.09,0.014,0.047,0.035
,0.044,0.086,0.011,0.044,0.031
,0.04,0.082,0.007,0.04,0.027
,0.037,0.078,0.004,0.037,0.023
,0.033,0.074,0,0.033,0.019
,0.03,0.07,-0.003,0.03,0.015
,0.027,0.067,-0.006,0.027,0.011
,0.024,0.063,-0.008,0.024,0.007
,0.021,0.06,-0.011,0.021,0.004
,0.018,0.057,-0.014,0.018,0
,0.016,0.054,-0.016,0.016,-0.003
,0.013,0.051,-0.019,0.013,-0.006
,0.011,0.048,-0.021,0.011,-0.009
,0.009,0.046,-0.023,0.009,-0.012
,0.007,0.043,-0.026,0.007,-0.014
,0.005,0.041,-0.028,0.005,-0.017
,0.004,0.039,-0.03,0.004,-0.019
,0.002,0.037,-0.032,0.002,-0.021
,0.001,0.035,-0.034,0.001,-0.023
,-0.001,0.033,-0.037,-0.001,-0.025
,-0.002,0.031,-0.039,-0.002,-0.027
,-0.003,0.03,-0.041,-0.003,-0.028
,-0.004,0.028,-0.043,-0.004,-0.029
,-0.006,0.027,-0.045,-0.006,-0.031
,-0.007,0.025,-0.047,-0.007,-0.032
,-0.008,0.024,-0.049,-0.008,-0.033
,-0.009,0.023,-0.051,-0.009,-0.034
,-0.01,0.022,-0.053,-0.01,-0.034
,-0.011,0.02,-0.055,-0.011,-0.035
,-0.012,0.019,-0.057,-0.012,-0.036
,-0.013,0.018,-0.059,-0.013,-0.036
,-0.014,0.017,-0.06,-0.014,-0.037
,-0.015,0.017,-0.062,-0.015,-0.037
,-0.017,0.016,-0.063,-0.017,-0.038
,-0.018,0.015,-0.064,-0.018,-0.039
,-0.019,0.014,-0.065,-0.019,-0.039
,-0.02,0.013,-0.066,-0.02,-0.04
,-0.021,0.013,-0.067,-0.021,-0.04
,-0.022,0.012,-0.068,-0.022,-0.041
,-0.023,0.011,-0.069,-0.023,-0.042
,-0.024,0.011,-0.069,-0.024,-0.043
,-0.025,0.01,-0.07,-0.025,-0.044
,-0.025,0.009,-0.07,-0.025,-0.044
,-0.026,0.009,-0.07,-0.026,-0.045
,-0.027,0.008,-0.07,-0.027,-0.046
,-0.027,0.008,-0.07,-0.027,-0.047
,-0.028,0.007,-0.07,-0.028,-0.049
,-0.028,0.007,-0.07,-0.028,-0.05
,-0.028,0.006,-0.07,-0.028,-0.051
,-0.029,0.006,-0.07,-0.029,-0.052
,-0.029,0.005,-0.07,-0.029,-0.053
,-0.029,0.005,-0.07,-0.029,-0.055
,-0.029,0.004,-0.07,-0.029,-0.056
,-0.029,0.004,-0.07,-0.029,-0.057
,-0.029,0.003,-0.071,-0.029,-0.058
,-0.029,0.003,-0.071,-0.029,-0.059
,-0.029,0.002,-0.071,-0.029,-0.061
,-0.029,0.002,-0.071,-0.029,-0.062
,-0.028,0.001,-0.072,-0.028,-0.063
,-0.028,0.001,-0.072,-0.028,-0.064
,-0.028,0,-0.073,-0.028,-0.065
,-0.028,-0.001,-0.073,-0.028,-0.065
,-0.028,-0.001,-0.074,-0.028,-0.066
,-0.028,-0.002,-0.075,-0.028,-0.067
,-0.028,-0.003,-0.075,-0.028,-0.067
,-0.029,-0.004,-0.076,-0.029,-0.068
,-0.029,-0.004,-0.077,-0.029,-0.068
,-0.029,-0.005,-0.077,-0.029,-0.068
,-0.03,-0.006,-0.078,-0.03,-0.069
,-0.031,-0.007,-0.079,-0.031,-0.069
,-0.032,-0.007,-0.079,-0.032,-0.069
,-0.032,-0.008,-0.08,-0.032,-0.069
,-0.033,-0.009,-0.08,-0.033,-0.069
,-0.035,-0.009,-0.081,-0.035,-0.069
,-0.036,-0.01,-0.081,-0.036,-0.069
,-0.037,-0.011,-0.081,-0.037,-0.069
,-0.038,-0.011,-0.082,-0.038,-0.069
,-0.039,-0.011,-0.082,-0.039,-0.069
,-0.041,-0.012,-0.082,-0.041,-0.069
,-0.042,-0.012,-0.082,-0.042,-0.069
,-0.043,-0.012,-0.082,-0.043,-0.069
,-0.044,-0.012,-0.081,-0.044,-0.069
,-0.045,-0.013,-0.081,-0.045,-0.069
,-0.046,-0.013,-0.081,-0.046,-0.069
,-0.046,-0.012,-0.081,-0.046,-0.069
,-0.047,-0.012,-0.08,-0.047,-0.069
,-0.047,-0.012,-0.08,-0.047,-0.07
,-0.048,-0.012,-0.079,-0.048,-0.07
,-0.048,-0.012,-0.079,-0.048,-0.07
,-0.048,-0.011,-0.078,-0.048,-0.071
,-0.047,-0.011,-0.078,-0.047,-0.071
,-0.047,-0.011,-0.078,-0.047,-0.071
,-0.046,-0.011,-0.077,-0.046,-0.072
,-0.046,-0.01,-0.077,-0.046,-0.072
,-0.045,-0.01,-0.077,-0.045,-0.072
,-0.044,-0.01,-0.077,-0.044,-0.073
,-0.043,-0.01,-0.077,-0.043,-0.073
,-0.042,-0.01,-0.077,-0.042,-0.074
,-0.04,-0.01,-0.077,-0.04,-0.074
,-0.039,-0.01,-0.077,-0.039,-0.074
,-0.038,-0.01,-0.078,-0.038,-0.075
,-0.037,-0.011,-0.078,-0.037,-0.075
,-0.036,-0.011,-0.078,-0.036,-0.075
,-0.035,-0.011,-0.079,-0.035,-0.075
,-0.034,-0.012,-0.079,-0.034,-0.075
,-0.033,-0.013,-0.08,-0.033,-0.076
,-0.032,-0.013,-0.081,-0.032,-0.076
,-0.032,-0.014,-0.081,-0.032,-0.076
,-0.031,-0.015,-0.082,-0.031,-0.076
,-0.031,-0.016,-0.083,-0.031,-0.076
,-0.031,-0.017,-0.083,-0.031,-0.075
,-0.031,-0.018,-0.084,-0.031,-0.075
,-0.031,-0.018,-0.085,-0.031,-0.075
,-0.031,-0.019,-0.085,-0.031,-0.075
,-0.031,-0.02,-0.086,-0.031,-0.074
,-0.032,-0.021,-0.086,-0.032,-0.074
,-0.032,-0.022,-0.087,-0.032,-0.073
,-0.033,-0.023,-0.087,-0.033,-0.073
,-0.034,-0.024,-0.087,-0.034,-0.072
,-0.034,-0.024,-0.087,-0.034,-0.071
,-0.035,-0.025,-0.088,-0.035,-0.071
,-0.036,-0.026,-0.088,-0.036,-0.07
,-0.037,-0.026,-0.088,-0.037,-0.069
,-0.038,-0.027,-0.088,-0.038,-0.069
,-0.039,-0.027,-0.087,-0.039,-0.068
,-0.04,-0.028,-0.087,-0.04,-0.067
,-0.041,-0.028,-0.087,-0.041,-0.067
,-0.042,-0.028,-0.087,-0.042,-0.066
,-0.043,-0.029,-0.086,-0.043,-0.066
,-0.044,-0.029,-0.086,-0.044,-0.065
,-0.045,-0.029,-0.085,-0.045,-0.065
,-0.045,-0.029,-0.085,-0.045,-0.065
,-0.046,-0.029,-0.084,-0.046,-0.065
,-0.047,-0.029,-0.084,-0.047,-0.065
,-0.047,-0.029,-0.083,-0.047,-0.065
,-0.048,-0.028,-0.082,-0.048,-0.065
,-0.048,-0.028,-0.082,-0.048,-0.065
,-0.049,-0.028,-0.081,-0.049,-0.065
,-0.049,-0.027,-0.08,-0.049,-0.065
,-0.049,-0.027,-0.08,-0.049,-0.066
,-0.05,-0.026,-0.079,-0.05,-0.066
,-0.05,-0.025,-0.078,-0.05,-0.067
,-0.05,-0.025,-0.078,-0.05,-0.067
,-0.05,-0.024,-0.077,-0.05,-0.068
,-0.05,-0.023,-0.077,-0.05,-0.068
,-0.049,-0.022,-0.076,-0.049,-0.069
,-0.049,-0.021,-0.076,-0.049,-0.069
,-0.049,-0.02,-0.075,-0.049,-0.07
,-0.048,-0.019,-0.075,-0.048,-0.07
,-0.048,-0.018,-0.075,-0.048,-0.071
,-0.047,-0.017,-0.075,-0.047,-0.071
,-0.047,-0.016,-0.075,-0.047,-0.072
,-0.046,-0.015,-0.075,-0.046,-0.072
,-0.045,-0.014,-0.075,-0.045,-0.072
,-0.045,-0.013,-0.075,-0.045,-0.072
,-0.044,-0.012,-0.075,-0.044,-0.072
,-0.043,-0.011,-0.076,-0.043,-0.072
,-0.042,-0.01,-0.076,-0.042,-0.072
,-0.041,-0.009,-0.076,-0.041,-0.072
,-0.04,-0.008,-0.076,-0.04,-0.071
,-0.039,-0.007,-0.077,-0.039,-0.071
,-0.038,-0.006,-0.077,-0.038,-0.071
,-0.038,-0.005,-0.077,-0.038,-0.07
,-0.037,-0.004,-0.077,-0.037,-0.07
,-0.036,-0.004,-0.078,-0.036,-0.069
,-0.035,-0.003,-0.078,-0.035,-0.068
,-0.034,-0.002,-0.078,-0.034,-0.068
,-0.033,-0.002,-0.078,-0.033,-0.067
,-0.032,-0.001,-0.078,-0.032,-0.066
,-0.032,-0.001,-0.078,-0.032,-0.065
,-0.031,0,-0.077,-0.031,-0.065
,-0.03,0,-0.077,-0.03,-0.064
,-0.03,0.001,-0.077,-0.03,-0.063
,-0.029,0.001,-0.076,-0.029,-0.062
,-0.029,0.001,-0.076,-0.029,-0.061
,-0.028,0.001,-0.075,-0.028,-0.06
,-0.028,0.001,-0.075,-0.028,-0.059
,-0.028,0.001,-0.074,-0.028,-0.058
,-0.027,0.001,-0.074,-0.027,-0.057
,-0.027,0.001,-0.073,-0.027,-0.057
,-0.027,0.001,-0.073,-0.027,-0.056
,-0.027,0.001,-0.072,-0.027,-0.055
,-0.026,0.001,-0.071,-0.026,-0.054
,-0.026,0.001,-0.071,-0.026,-0.054
,-0.026,0.001,-0.07,-0.026,-0.053
,-0.026,0,-0.07,-0.026,-0.052
,-0.025,0,-0.069,-0.025,-0.052
,-0.025,0,-0.068,-0.025,-0.051
,-0.025,-0.001,-0.068,-0.025,-0.051
,-0.025,-0.001,-0.068,-0.025,-0.051
,-0.024,-0.002,-0.067,-0.024,-0.05
,-0.024,-0.002,-0.067,-0.024,-0.05
,-0.024,-0.002,-0.066,-0.024,-0.05
,-0.024,-0.003,-0.066,-0.024,-0.049
,-0.023,-0.003,-0.066,-0.023,-0.049
,-0.023,-0.004,-0.066,-0.023,-0.049
,-0.022,-0.004,-0.065,-0.022,-0.049
,-0.022,-0.004,-0.065,-0.022,-0.049
,-0.021,-0.004,-0.065,-0.021,-0.049
,-0.021,-0.004,-0.065,-0.021,-0.049
,-0.02,-0.004,-0.065,-0.02,-0.049
,-0.02,-0.003,-0.065,-0.02,-0.049
,-0.019,-0.002,-0.065,-0.019,-0.049
,-0.018,0,-0.065,-0.018,-0.048
,-0.017,0.002,-0.065,-0.017,-0.048
,-0.015,0.004,-0.065,-0.015,-0.048
,-0.014,0.007,-0.064,-0.014,-0.047
,-0.012,0.011,-0.064,-0.012,-0.047
,-0.01,0.015,-0.063,-0.01,-0.046
,-0.007,0.02,-0.062,-0.007,-0.045
,-0.004,0.026,-0.061,-0.004,-0.044
,0,0.033,-0.059,0,-0.042
,0.004,0.041,-0.057,0.004,-0.04
,0.009,0.05,-0.054,0.009,-0.038
,0.014,0.06,-0.051,0.014,-0.035
,0.02,0.071,-0.047,0.02,-0.031
,0.027,0.083,-0.043,0.027,-0.027
,0.035,0.096,-0.037,0.035,-0.022
,0.044,0.11,-0.031,0.044,-0.017
,0.054,0.125,-0.024,0.054,-0.011
,0.064,0.141,-0.016,0.064,-0.004
,0.076,0.157,-0.007,0.076,0.004
,0.088,0.175,0.003,0.088,0.012
,0.102,0.194,0.014,0.102,0.022
,0.116,0.214,0.026,0.116,0.032
,0.131,0.234,0.039,0.131,0.044
,0.147,0.255,0.053,0.147,0.056
,0.164,0.276,0.068,0.164,0.069
,0.181,0.298,0.084,0.181,0.083
,0.2,0.32,0.101,0.2,0.099
,0.219,0.342,0.119,0.219,0.115
,0.238,0.365,0.137,0.238,0.131
,0.258,0.387,0.157,0.258,0.149
,0.279,0.409,0.177,0.279,0.167
,0.3,0.431,0.197,0.3,0.186
,0.32,0.453,0.218,0.32,0.206
,0.341,0.474,0.24,0.341,0.226
,0.362,0.494,0.262,0.362,0.247
,0.383,0.513,0.284,0.383,0.268
,0.404,0.532,0.306,0.404,0.289
,0.424,0.55,0.327,0.424,0.31
,0.444,0.566,0.349,0.444,0.331
,0.463,0.582,0.37,0.463,0.352
,0.481,0.596,0.391,0.481,0.373
,0.499,0.608,0.412,0.499,0.394
,0.516,0.619,0.431,0.516,0.414
,0.531,0.629,0.45,0.531,0.433
,0.546,0.637,0.468,0.546,0.452
,0.559,0.643,0.485,0.559,0.469
,0.571,0.648,0.501,0.571,0.486
,0.582,0.651,0.515,0.582,0.502
,0.591,0.652,0.528,0.591,0.516
,0.598,0.651,0.54,0.598,0.53
,0.604,0.649,0.55,0.604,0.541
,0.608,0.645,0.559,0.608,0.552
,0.611,0.64,0.565,0.611,0.561
,0.612,0.633,0.571,0.612,0.568
,0.611,0.624,0.574,0.611,0.574
,0.609,0.615,0.576,0.609,0.578
,0.605,0.603,0.576,0.605,0.58
,0.6,0.591,0.575,0.6,0.581
,0.593,0.578,0.572,0.593,0.58
,0.585,0.563,0.567,0.585,0.577
,0.575,0.548,0.561,0.575,0.573
,0.564,0.532,0.553,0.564,0.567
,0.552,0.515,0.545,0.552,0.56
,0.539,0.498,0.534,0.539,0.552
,0.526,0.481,0.523,0.526,0.542
,0.511,0.463,0.511,0.511,0.531
,0.496,0.445,0.497,0.496,0.519
,0.48,0.428,0.483,0.48,0.506
,0.463,0.41,0.469,0.463,0.492
,0.447,0.392,0.453,0.447,0.478
,0.43,0.375,0.438,0.43,0.463
,0.413,0.357,0.421,0.413,0.448
,0.396,0.34,0.405,0.396,0.432
,0.379,0.324,0.389,0.379,0.416
,0.362,0.307,0.372,0.362,0.4
,0.346,0.291,0.356,0.346,0.383
,0.33,0.276,0.339,0.33,0.367
,0.314,0.261,0.323,0.314,0.351
,0.298,0.246,0.307,0.298,0.335
,0.283,0.232,0.292,0.283,0.32
,0.268,0.218,0.276,0.268,0.304
,0.253,0.204,0.261,0.253,0.289
,0.239,0.191,0.247,0.239,0.275
,0.225,0.178,0.232,0.225,0.26
,0.212,0.165,0.218,0.212,0.246
,0.198,0.153,0.204,0.198,0.233
,0.185,0.141,0.191,0.185,0.219
,0.173,0.129,0.178,0.173,0.206
,0.16,0.117,0.165,0.16,0.193
,0.148,0.106,0.153,0.148,0.181
,0.136,0.095,0.14,0.136,0.169
,0.124,0.084,0.128,0.124,0.156
,0.112,0.074,0.116,0.112,0.145
,0.101,0.064,0.105,0.101,0.133
,0.09,0.054,0.093,0.09,0.121
,0.078,0.044,0.082,0.078,0.11
,0.067,0.035,0.071,0.067,0.099
,0.057,0.026,0.06,0.057,0.088
,0.046,0.017,0.049,0.046,0.077
,0.036,0.009,0.039,0.036,0.066
,0.026,0.002,0.029,0.026,0.055
,0.016,-0.005,0.019,0.016,0.045
,0.007,-0.012,0.009,0.007,0.034
,-0.002,-0.018,0,-0.002,0.024
,-0.011,-0.024,-0.009,-0.011,0.014
,-0.019,-0.029,-0.018,-0.019,0.005
,-0.027,-0.034,-0.026,-0.027,-0.005
,-0.034,-0.038,-0.034,-0.034,-0.014
,-0.041,-0.042,-0.041,-0.041,-0.022
,-0.047,-0.045,-0.048,-0.047,-0.03
,-0.052,-0.048,-0.055,-0.052,-0.038
,-0.058,-0.051,-0.061,-0.058,-0.046
,-0.062,-0.053,-0.067,-0.062,-0.053
,-0.066,-0.055,-0.072,-0.066,-0.059
,-0.07,-0.056,-0.077,-0.07,-0.065
,-0.073,-0.057,-0.081,-0.073,-0.071
,-0.075,-0.058,-0.084,-0.075,-0.076
,-0.077,-0.059,-0.088,-0.077,-0.081
,-0.079,-0.059,-0.09,-0.079,-0.085
,-0.08,-0.06,-0.093,-0.08,-0.089
,-0.081,-0.06,-0.094,-0.081,-0.092
,-0.082,-0.06,-0.096,-0.082,-0.095
,-0.082,-0.059,-0.097,-0.082,-0.097
,-0.082,-0.059,-0.098,-0.082,-0.099
,-0.082,-0.059,-0.098,-0.082,-0.101
,-0.081,-0.058,-0.098,-0.081,-0.102
,-0.08,-0.058,-0.098,-0.08,-0.103
,-0.08,-0.058,-0.097,-0.08,-0.104
,-0.079,-0.057,-0.097,-0.079,-0.104
,-0.078,-0.057,-0.096,-0.078,-0.104
,-0.077,-0.056,-0.095,-0.077,-0.104
,-0.076,-0.056,-0.094,-0.076,-0.104
,-0.075,-0.056,-0.093,-0.075,-0.103
,-0.074,-0.055,-0.093,-0.074,-0.102
,-0.074,-0.055,-0.092,-0.074,-0.102
,-0.073,-0.055,-0.091,-0.073,-0.101
,-0.072,-0.055,-0.09,-0.072,-0.1
,-0.072,-0.055,-0.089,-0.072,-0.099
,-0.072,-0.055,-0.089,-0.072,-0.098
,-0.071,-0.055,-0.088,-0.071,-0.097
,-0.071,-0.056,-0.088,-0.071,-0.096
,-0.072,-0.056,-0.088,-0.072,-0.095
,-0.072,-0.056,-0.088,-0.072,-0.095
,-0.072,-0.056,-0.088,-0.072,-0.094
,-0.073,-0.057,-0.088,-0.073,-0.093
,-0.073,-0.057,-0.089,-0.073,-0.093
,-0.074,-0.057,-0.09,-0.074,-0.092
,-0.075,-0.058,-0.09,-0.075,-0.092
,-0.076,-0.058,-0.091,-0.076,-0.092
,-0.076,-0.058,-0.093,-0.076,-0.092
,-0.077,-0.059,-0.094,-0.077,-0.092
,-0.078,-0.059,-0.095,-0.078,-0.092
,-0.079,-0.059,-0.097,-0.079,-0.093
,-0.08,-0.059,-0.098,-0.08,-0.093
,-0.081,-0.059,-0.1,-0.081,-0.094
,-0.082,-0.059,-0.101,-0.082,-0.095
,-0.082,-0.058,-0.103,-0.082,-0.095
,-0.083,-0.058,-0.104,-0.083,-0.096
,-0.083,-0.058,-0.106,-0.083,-0.097
,-0.084,-0.057,-0.107,-0.084,-0.098
,-0.084,-0.057,-0.108,-0.084,-0.099
,-0.084,-0.056,-0.109,-0.084,-0.1
,-0.085,-0.055,-0.11,-0.085,-0.101
,-0.085,-0.054,-0.111,-0.085,-0.102
,-0.085,-0.053,-0.112,-0.085,-0.103
,-0.084,-0.053,-0.113,-0.084,-0.104
,-0.084,-0.052,-0.113,-0.084,-0.105
,-0.084,-0.051,-0.113,-0.084,-0.105
,-0.083,-0.05,-0.113,-0.083,-0.106
,-0.083,-0.049,-0.113,-0.083,-0.107
,-0.082,-0.048,-0.113,-0.082,-0.107
,-0.081,-0.047,-0.113,-0.081,-0.107
,-0.081,-0.046,-0.112,-0.081,-0.108
,-0.08,-0.045,-0.111,-0.08,-0.108
,-0.079,-0.045,-0.11,-0.079,-0.107
,-0.078,-0.044,-0.109,-0.078,-0.107
,-0.077,-0.043,-0.108,-0.077,-0.107
,-0.076,-0.043,-0.107,-0.076,-0.106
,-0.075,-0.042,-0.106,-0.075,-0.106
