Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12
,-0.001,-0.001,0.001,0.051,0.015,0.017,-0.003,0.594,-0.003,0.029,0.012
,-0.001,-0.001,0.002,0.052,0.016,0.017,-0.002,0.6,-0.004,0.029,0.011
,-0.001,-0.001,0.002,0.052,0.017,0.017,-0.001,0.606,-0.004,0.029,0.011
,-0.001,-0.001,0.002,0.052,0.018,0.017,0,0.612,-0.005,0.029,0.01
,-0.001,-0.001,0.003,0.052,0.019,0.017,0.001,0.617,-0.005,0.028,0.01
,-0.001,-0.001,0.003,0.053,0.019,0.017,0.001,0.622,-0.006,0.028,0.009
,-0.001,-0.001,0.004,0.054,0.02,0.017,0.002,0.627,-0.007,0.028,0.008
,0,0,0.005,0.054,0.02,0.017,0.003,0.632,-0.007,0.027,0.007
,0,0,0.006,0.055,0.021,0.017,0.004,0.637,-0.008,0.027,0.007
,0,0,0.007,0.056,0.021,0.017,0.005,0.641,-0.009,0.026,0.006
,0.001,0.001,0.007,0.057,0.021,0.018,0.005,0.645,-0.009,0.026,0.005
,0.001,0.001,0.008,0.059,0.02,0.018,0.006,0.649,-0.009,0.026,0.005
,0.002,0.002,0.009,0.06,0.02,0.019,0.006,0.652,-0.01,0.025,0.004
,0.003,0.003,0.011,0.061,0.02,0.019,0.007,0.655,-0.01,0.025,0.003
,0.003,0.003,0.012,0.063,0.019,0.02,0.007,0.658,-0.01,0.025,0.003
,0.004,0.004,0.013,0.064,0.019,0.021,0.007,0.661,-0.01,0.025,0.003
,0.005,0.005,0.014,0.065,0.018,0.022,0.008,0.663,-0.01,0.024,0.002
,0.006,0.006,0.015,0.067,0.017,0.023,0.008,0.665,-0.01,0.024,0.002
,0.008,0.008,0.016,0.068,0.016,0.024,0.008,0.666,-0.01,0.024,0.002
,0.009,0.009,0.017,0.07,0.016,0.026,0.008,0.667,-0.009,0.025,0.003
,0.01,0.01,0.018,0.071,0.015,0.027,0.009,0.667,-0.008,0.025,0.003
,0.012,0.012,0.019,0.073,0.014,0.028,0.009,0.668,-0.008,0.025,0.004
,0.013,0.013,0.02,0.074,0.014,0.03,0.009,0.667,-0.007,0.025,0.004
,0.015,0.015,0.021,0.075,0.013,0.031,0.01,0.666,-0.006,0.026,0.005
,0.016,0.016,0.022,0.076,0.013,0.032,0.01,0.665,-0.005,0.026,0.006
,0.018,0.018,0.023,0.077,0.012,0.034,0.01,0.663,-0.004,0.027,0.007
,0.02,0.02,0.023,0.078,0.012,0.035,0.011,0.661,-0.003,0.027,0.008
,0.021,0.021,0.024,0.079,0.012,0.037,0.012,0.658,-0.001,0.028,0.009
,0.023,0.023,0.025,0.08,0.012,0.038,0.012,0.654,0,0.028,0.01
,0.025,0.025,0.025,0.081,0.013,0.039,0.013,0.65,0.001,0.029,0.012
,0.026,0.026,0.026,0.081,0.013,0.04,0.014,0.646,0.003,0.029,0.013
,0.028,0.028,0.026,0.082,0.013,0.041,0.015,0.641,0.004,0.03,0.015
,0.03,0.03,0.027,0.082,0.014,0.042,0.016,0.635,0.005,0.03,0.016
,0.031,0.031,0.027,0.083,0.015,0.043,0.017,0.629,0.007,0.031,0.018
,0.033,0.033,0.027,0.083,0.016,0.044,0.018,0.622,0.008,0.031,0.019
,0.034,0.034,0.028,0.083,0.017,0.044,0.019,0.615,0.009,0.032,0.021
,0.035,0.035,0.028,0.082,0.018,0.045,0.02,0.608,0.01,0.032,0.022
,0.037,0.037,0.028,0.082,0.019,0.045,0.022,0.6,0.011,0.032,0.024
,0.038,0.038,0.028,0.082,0.02,0.045,0.023,0.592,0.012,0.033,0.025
,0.039,0.039,0.028,0.081,0.021,0.045,0.024,0.584,0.013,0.033,0.027
,0.04,0.04,0.029,0.08,0.023,0.045,0.025,0.575,0.013,0.033,0.028
,0.041,0.041,0.029,0.079,0.024,0.045,0.026,0.566,0.014,0.033,0.029
,0.042,0.042,0.029,0.078,0.025,0.045,0.028,0.557,0.014,0.033,0.03
,0.043,0.043,0.029,0.077,0.026,0.045,0.029,0.548,0.014,0.033,0.031
,0.044,0.044,0.029,0.075,0.028,0.044,0.029,0.539,0.014,0.033,0.032
,0.044,0.044,0.029,0.074,0.029,0.044,0.03,0.53,0.014,0.033,0.033
,0.045,0.045,0.029,0.072,0.03,0.043,0.031,0.521,0.014,0.033,0.034
,0.045,0.045,0.03,0.071,0.031,0.042,0.032,0.512,0.013,0.032,0.034
,0.045,0.045,0.03,0.069,0.032,0.042,0.032,0.503,0.013,0.032,0.035
,0.046,0.046,0.03,0.067,0.033,0.041,0.033,0.494,0.012,0.031,0.035
,0.046,0.046,0.03,0.065,0.033,0.04,0.033,0.485,0.012,0.03,0.035
,0.045,0.045,0.03,0.063,0.034,0.039,0.033,0.477,0.011,0.029,0.036
,0.045,0.045,0.03,0.061,0.034,0.038,0.033,0.468,0.01,0.028,0.036
,0.045,0.045,0.03,0.06,0.035,0.037,0.033,0.46,0.009,0.027,0.036
,0.044,0.044,0.03,0.058,0.035,0.036,0.032,0.452,0.008,0.026,0.035
,0.044,0.044,0.03,0.056,0.035,0.035,0.032,0.444,0.007,0.024,0.035
,0.043,0.043,0.029,0.054,0.036,0.034,0.032,0.436,0.006,0.023,0.035
,0.042,0.042,0.029,0.053,0.036,0.033,0.031,0.428,0.005,0.021,0.034
,0.041,0.041,0.029,0.051,0.036,0.032,0.03,0.42,0.004,0.019,0.034
,0.04,0.04,0.029,0.049,0.036,0.031,0.03,0.413,0.003,0.017,0.033
,0.039,0.039,0.028,0.048,0.036,0.03,0.029,0.405,0.002,0.015,0.032
,0.038,0.038,0.028,0.047,0.036,0.029,0.028,0.397,0.001,0.013,0.032
,0.037,0.037,0.028,0.046,0.035,0.028,0.027,0.389,0,0.011,0.031
,0.035,0.035,0.027,0.045,0.035,0.027,0.026,0.381,-0.001,0.009,0.03
,0.034,0.034,0.027,0.044,0.035,0.026,0.025,0.372,-0.002,0.007,0.029
,0.033,0.033,0.026,0.043,0.035,0.025,0.024,0.364,-0.003,0.005,0.028
,0.031,0.031,0.026,0.042,0.035,0.024,0.023,0.355,-0.003,0.002,0.028
,0.03,0.03,0.026,0.041,0.035,0.022,0.022,0.345,-0.004,0,0.027
,0.029,0.029,0.025,0.04,0.035,0.021,0.021,0.335,-0.005,-0.002,0.026
,0.027,0.027,0.025,0.039,0.035,0.02,0.021,0.325,-0.006,-0.004,0.026
,0.026,0.026,0.024,0.038,0.034,0.019,0.02,0.314,-0.007,-0.006,0.025
,0.025,0.025,0.024,0.038,0.034,0.018,0.019,0.303,-0.007,-0.008,0.024
,0.023,0.023,0.023,0.037,0.034,0.017,0.018,0.291,-0.008,-0.009,0.024
,0.022,0.022,0.023,0.036,0.034,0.016,0.017,0.279,-0.009,-0.011,0.024
,0.021,0.021,0.023,0.035,0.034,0.014,0.016,0.266,-0.01,-0.012,0.023
,0.02,0.02,0.022,0.034,0.034,0.013,0.015,0.253,-0.011,-0.014,0.023
,0.019,0.019,0.022,0.032,0.034,0.012,0.014,0.239,-0.011,-0.015,0.023
,0.018,0.018,0.021,0.031,0.033,0.011,0.013,0.225,-0.012,-0.016,0.023
,0.017,0.017,0.021,0.03,0.033,0.01,0.012,0.211,-0.013,-0.017,0.022
,0.016,0.016,0.021,0.028,0.033,0.009,0.011,0.196,-0.014,-0.017,0.022
,0.015,0.015,0.02,0.027,0.033,0.008,0.01,0.181,-0.015,-0.018,0.022
spare2 trace:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,-0.028,-0.028,-0.041,-0.033,-0.02,-0.05,-0.033,-0.027,-0.03,-0.053,-0.031
,-0.027,-0.027,-0.041,-0.032,-0.02,-0.051,-0.033,-0.027,-0.029,-0.054,-0.031
,-0.026,-0.026,-0.042,-0.032,-0.021,-0.051,-0.033,-0.027,-0.029,-0.054,-0.032
,-0.025,-0.025,-0.042,-0.032,-0.021,-0.052,-0.034,-0.028,-0.03,-0.054,-0.032
,-0.024,-0.024,-0.042,-0.031,-0.022,-0.052,-0.035,-0.028,-0.03,-0.054,-0.033
,-0.023,-0.023,-0.042,-0.031,-0.023,-0.052,-0.035,-0.028,-0.03,-0.054,-0.033
,-0.022,-0.022,-0.042,-0.031,-0.024,-0.053,-0.036,-0.029,-0.031,-0.054,-0.033
,-0.021,-0.021,-0.042,-0.031,-0.025,-0.053,-0.037,-0.029,-0.031,-0.053,-0.034
,-0.02,-0.02,-0.042,-0.03,-0.027,-0.054,-0.038,-0.029,-0.032,-0.053,-0.034
,-0.019,-0.019,-0.042,-0.03,-0.028,-0.054,-0.039,-0.029,-0.033,-0.053,-0.034
,-0.018,-0.018,-0.042,-0.03,-0.029,-0.054,-0.04,-0.03,-0.034,-0.053,-0.034
,-0.018,-0.018,-0.043,-0.03,-0.03,-0.055,-0.041,-0.03,-0.035,-0.052,-0.034
,-0.017,-0.017,-0.043,-0.03,-0.032,-0.055,-0.042,-0.03,-0.037,-0.052,-0.034
,-0.017,-0.017,-0.043,-0.031,-0.033,-0.055,-0.043,-0.03,-0.038,-0.052,-0.034
,-0.016,-0.016,-0.043,-0.031,-0.034,-0.055,-0.044,-0.03,-0.04,-0.052,-0.034
,-0.016,-0.016,-0.043,-0.031,-0.035,-0.055,-0.045,-0.031,-0.041,-0.051,-0.034
,-0.016,-0.016,-0.043,-0.032,-0.036,-0.055,-0.046,-0.031,-0.043,-0.051,-0.033
,-0.015,-0.015,-0.043,-0.032,-0.037,-0.055,-0.047,-0.031,-0.045,-0.051,-0.033
,-0.015,-0.015,-0.044,-0.033,-0.038,-0.055,-0.048,-0.031,-0.046,-0.051,-0.033
,-0.015,-0.015,-0.044,-0.034,-0.039,-0.055,-0.049,-0.032,-0.048,-0.051,-0.033
,-0.015,-0.015,-0.044,-0.034,-0.04,-0.055,-0.05,-0.032,-0.05,-0.051,-0.033
,-0.015,-0.015,-0.044,-0.035,-0.04,-0.055,-0.051,-0.033,-0.052,-0.05,-0.032
,-0.016,-0.016,-0.044,-0.036,-0.041,-0.054,-0.051,-0.033,-0.054,-0.05,-0.032
,-0.016,-0.016,-0.044,-0.037,-0.041,-0.054,-0.052,-0.034,-0.055,-0.05,-0.032
,-0.016,-0.016,-0.044,-0.038,-0.041,-0.054,-0.053,-0.034,-0.057,-0.05,-0.032
,-0.017,-0.017,-0.044,-0.039,-0.041,-0.053,-0.053,-0.035,-0.059,-0.05,-0.031
,-0.017,-0.017,-0.045,-0.04,-0.041,-0.053,-0.054,-0.035,-0.06,-0.05,-0.031
,-0.018,-0.018,-0.045,-0.041,-0.04,-0.052,-0.054,-0.036,-0.061,-0.05,-0.031
,-0.018,-0.018,-0.045,-0.042,-0.04,-0.052,-0.054,-0.036,-0.063,-0.05,-0.031
,-0.019,-0.019,-0.045,-0.042,-0.04,-0.052,-0.055,-0.037,-0.064,-0.05,-0.031
,-0.02,-0.02,-0.045,-0.043,-0.039,-0.051,-0.055,-0.038,-0.064,-0.05,-0.031
,-0.021,-0.021,-0.045,-0.044,-0.038,-0.051,-0.055,-0.038,-0.065,-0.05,-0.031
,-0.022,-0.022,-0.045,-0.045,-0.038,-0.05,-0.056,-0.039,-0.065,-0.05,-0.032
,-0.023,-0.023,-0.045,-0.046,-0.037,-0.05,-0.056,-0.04,-0.066,-0.05,-0.032
,-0.024,-0.024,-0.045,-0.046,-0.036,-0.05,-0.056,-0.04,-0.066,-0.05,-0.032
,-0.025,-0.025,-0.046,-0.047,-0.035,-0.05,-0.057,-0.041,-0.065,-0.05,-0.032
,-0.026,-0.026,-0.046,-0.048,-0.035,-0.049,-0.057,-0.041,-0.065,-0.05,-0.033
,-0.027,-0.027,-0.046,-0.048,-0.034,-0.049,-0.057,-0.042,-0.064,-0.05,-0.033
,-0.029,-0.029,-0.047,-0.049,-0.033,-0.049,-0.058,-0.042,-0.064,-0.05,-0.034
,-0.03,-0.03,-0.047,-0.049,-0.033,-0.049,-0.058,-0.043,-0.063,-0.05,-0.034
,-0.031,-0.031,-0.047,-0.05,-0.032,-0.05,-0.058,-0.043,-0.062,-0.05,-0.035
,-0.032,-0.032,-0.048,-0.05,-0.031,-0.05,-0.059,-0.043,-0.061,-0.05,-0.036
,-0.034,-0.034,-0.049,-0.051,-0.031,-0.05,-0.059,-0.044,-0.06,-0.05,-0.037
,-0.035,-0.035,-0.049,-0.051,-0.03,-0.05,-0.06,-0.044,-0.058,-0.05,-0.037
,-0.036,-0.036,-0.05,-0.051,-0.03,-0.051,-0.06,-0.044,-0.057,-0.05,-0.038
,-0.037,-0.037,-0.05,-0.052,-0.03,-0.051,-0.061,-0.045,-0.056,-0.05,-0.039
,-0.038,-0.038,-0.051,-0.052,-0.029,-0.052,-0.062,-0.045,-0.054,-0.051,-0.04
,-0.039,-0.039,-0.052,-0.053,-0.029,-0.052,-0.062,-0.045,-0.053,-0.051,-0.041
,-0.04,-0.04,-0.053,-0.054,-0.029,-0.053,-0.063,-0.045,-0.052,-0.052,-0.042
,-0.04,-0.04,-0.053,-0.054,-0.028,-0.053,-0.063,-0.045,-0.051,-0.052,-0.042
,-0.041,-0.041,-0.054,-0.055,-0.028,-0.054,-0.064,-0.045,-0.05,-0.053,-0.043
,-0.041,-0.041,-0.055,-0.056,-0.028,-0.054,-0.064,-0.045,-0.049,-0.054,-0.044
,-0.042,-0.042,-0.056,-0.057,-0.028,-0.055,-0.064,-0.046,-0.048,-0.055,-0.045
,-0.042,-0.042,-0.056,-0.058,-0.027,-0.056,-0.065,-0.046,-0.047,-0.056,-0.045
,-0.043,-0.043,-0.057,-0.059,-0.027,-0.056,-0.065,-0.046,-0.047,-0.057,-0.046
,-0.043,-0.043,-0.058,-0.06,-0.027,-0.057,-0.065,-0.046,-0.046,-0.058,-0.046
,-0.043,-0.043,-0.058,-0.061,-0.027,-0.058,-0.065,-0.046,-0.046,-0.059,-0.047
,-0.043,-0.043,-0.059,-0.063,-0.027,-0.059,-0.065,-0.046,-0.046,-0.061,-0.047
,-0.043,-0.043,-0.059,-0.064,-0.027,-0.059,-0.065,-0.046,-0.046,-0.062,-0.048
,-0.043,-0.043,-0.06,-0.065,-0.026,-0.06,-0.065,-0.047,-0.047,-0.064,-0.048
,-0.043,-0.043,-0.06,-0.067,-0.026,-0.061,-0.065,-0.047,-0.047,-0.065,-0.048
,-0.043,-0.043,-0.06,-0.069,-0.026,-0.061,-0.065,-0.047,-0.048,-0.067,-0.048
,-0.043,-0.043,-0.06,-0.07,-0.025,-0.062,-0.065,-0.047,-0.049,-0.068,-0.049
,-0.043,-0.043,-0.06,-0.072,-0.025,-0.063,-0.064,-0.048,-0.05,-0.07,-0.049
,-0.042,-0.042,-0.06,-0.073,-0.025,-0.063,-0.064,-0.048,-0.051,-0.071,-0.049
,-0.042,-0.042,-0.06,-0.074,-0.024,-0.064,-0.064,-0.049,-0.053,-0.072,-0.048
,-0.042,-0.042,-0.06,-0.076,-0.024,-0.064,-0.063,-0.049,-0.054,-0.073,-0.048
,-0.042,-0.042,-0.06,-0.077,-0.024,-0.065,-0.063,-0.05,-0.056,-0.075,-0.048
,-0.042,-0.042,-0.06,-0.078,-0.023,-0.065,-0.062,-0.05,-0.058,-0.075,-0.048
,-0.042,-0.042,-0.06,-0.079,-0.023,-0.066,-0.062,-0.051,-0.06,-0.076,-0.048
,-0.041,-0.041,-0.059,-0.08,-0.022,-0.066,-0.061,-0.051,-0.061,-0.077,-0.048
,-0.041,-0.041,-0.059,-0.081,-0.022,-0.067,-0.061,-0.052,-0.063,-0.077,-0.047
,-0.041,-0.041,-0.059,-0.081,-0.021,-0.067,-0.061,-0.052,-0.065,-0.078,-0.047
,-0.041,-0.041,-0.058,-0.081,-0.021,-0.067,-0.06,-0.053,-0.067,-0.078,-0.047
,-0.041,-0.041,-0.058,-0.081,-0.021,-0.068,-0.06,-0.053,-0.069,-0.077,-0.047
,-0.042,-0.042,-0.058,-0.081,-0.02,-0.068,-0.06,-0.054,-0.071,-0.077,-0.047
,-0.042,-0.042,-0.057,-0.081,-0.02,-0.068,-0.059,-0.054,-0.072,-0.077,-0.047
,-0.042,-0.042,-0.057,-0.08,-0.02,-0.068,-0.059,-0.055,-0.074,-0.076,-0.047
,-0.042,-0.042,-0.057,-0.08,-0.019,-0.069,-0.059,-0.055,-0.075,-0.075,-0.047
,-0.043,-0.043,-0.057,-0.079,-0.019,-0.069,-0.059,-0.056,-0.076,-0.074,-0.047
,-0.043,-0.043,-0.057,-0.078,-0.019,-0.069,-0.059,-0.056,-0.077,-0.073,-0.047
,-0.044,-0.044,-0.057,-0.076,-0.019,-0.069,-0.06,-0.056,-0.078,-0.072,-0.047
,-0.045,-0.045,-0.057,-0.075,-0.019,-0.069,-0.06,-0.057,-0.079,-0.07,-0.048
,-0.045,-0.045,-0.057,-0.073,-0.019,-0.069,-0.06,-0.057,-0.08,-0.069,-0.048
,-0.046,-0.046,-0.057,-0.072,-0.019,-0.069,-0.06,-0.057,-0.08,-0.067,-0.048
,-0.047,-0.047,-0.057,-0.07,-0.019,-0.069,-0.061,-0.057,-0.08,-0.066,-0.049
,-0.047,-0.047,-0.058,-0.068,-0.02,-0.07,-0.061,-0.058,-0.08,-0.064,-0.049
,-0.048,-0.048,-0.058,-0.067,-0.02,-0.07,-0.061,-0.058,-0.08,-0.063,-0.05
,-0.049,-0.049,-0.059,-0.065,-0.02,-0.07,-0.062,-0.058,-0.08,-0.061,-0.051
,-0.05,-0.05,-0.06,-0.063,-0.02,-0.07,-0.062,-0.058,-0.079,-0.06,-0.051
,-0.051,-0.051,-0.061,-0.062,-0.021,-0.071,-0.063,-0.059,-0.078,-0.059,-0.052
,-0.052,-0.052,-0.062,-0.06,-0.021,-0.071,-0.063,-0.059,-0.077,-0.058,-0.052
,-0.052,-0.052,-0.063,-0.058,-0.021,-0.071,-0.063,-0.059,-0.076,-0.057,-0.053
,-0.053,-0.053,-0.064,-0.057,-0.022,-0.072,-0.064,-0.059,-0.075,-0.056,-0.054
,-0.054,-0.054,-0.065,-0.056,-0.022,-0.073,-0.064,-0.06,-0.074,-0.056,-0.054
,-0.055,-0.055,-0.066,-0.055,-0.023,-0.073,-0.064,-0.06,-0.073,-0.055,-0.055
,-0.056,-0.056,-0.067,-0.054,-0.023,-0.074,-0.065,-0.061,-0.072,-0.055,-0.056
,-0.056,-0.056,-0.069,-0.053,-0.024,-0.075,-0.065,-0.061,-0.071,-0.055,-0.056
,-0.057,-0.057,-0.07,-0.053,-0.024,-0.076,-0.065,-0.061,-0.07,-0.056,-0.057
,-0.057,-0.057,-0.071,-0.052,-0.024,-0.077,-0.065,-0.062,-0.069,-0.056,-0.057
,-0.058,-0.058,-0.073,-0.052,-0.025,-0.079,-0.065,-0.063,-0.068,-0.057,-0.058
,-0.058,-0.058,-0.074,-0.052,-0.025,-0.08,-0.065,-0.063,-0.067,-0.058,-0.059
,-0.059,-0.059,-0.075,-0.052,-0.026,-0.081,-0.065,-0.064,-0.067,-0.059,-0.059
,-0.059,-0.059,-0.077,-0.053,-0.026,-0.083,-0.065,-0.064,-0.066,-0.061,-0.06
,-0.059,-0.059,-0.078,-0.054,-0.026,-0.084,-0.065,-0.065,-0.066,-0.062,-0.061
,-0.06,-0.06,-0.079,-0.054,-0.027,-0.085,-0.065,-0.066,-0.066,-0.064,-0.061
,-0.06,-0.06,-0.08,-0.055,-0.027,-0.087,-0.065,-0.066,-0.066,-0.066,-0.062
,-0.06,-0.06,-0.081,-0.057,-0.027,-0.088,-0.064,-0.067,-0.066,-0.067,-0.062
,-0.06,-0.06,-0.082,-0.058,-0.028,-0.089,-0.064,-0.068,-0.067,-0.069,-0.063
,-0.06,-0.06,-0.082,-0.059,-0.028,-0.09,-0.064,-0.068,-0.067,-0.071,-0.064
,-0.06,-0.06,-0.083,-0.06,-0.028,-0.092,-0.064,-0.069,-0.068,-0.073,-0.064
,-0.06,-0.06,-0.083,-0.062,-0.029,-0.093,-0.063,-0.07,-0.069,-0.075,-0.065
,-0.06,-0.06,-0.083,-0.063,-0.029,-0.093,-0.063,-0.07,-0.069,-0.077,-0.066
,-0.06,-0.06,-0.084,-0.065,-0.03,-0.094,-0.063,-0.071,-0.07,-0.078,-0.066
,-0.06,-0.06,-0.084,-0.066,-0.03,-0.095,-0.062,-0.071,-0.072,-0.08,-0.067
,-0.06,-0.06,-0.083,-0.067,-0.03,-0.095,-0.062,-0.072,-0.073,-0.081,-0.068
,-0.06,-0.06,-0.083,-0.069,-0.031,-0.095,-0.062,-0.072,-0.074,-0.083,-0.068
,-0.06,-0.06,-0.083,-0.07,-0.031,-0.096,-0.061,-0.073,-0.075,-0.084,-0.069
,-0.06,-0.06,-0.082,-0.071,-0.032,-0.095,-0.061,-0.073,-0.076,-0.085,-0.069
,-0.06,-0.06,-0.082,-0.072,-0.032,-0.095,-0.061,-0.074,-0.077,-0.086,-0.07
,-0.06,-0.06,-0.081,-0.073,-0.033,-0.095,-0.061,-0.074,-0.078,-0.086,-0.071
,-0.061,-0.061,-0.08,-0.074,-0.033,-0.094,-0.061,-0.075,-0.079,-0.087,-0.072
,-0.061,-0.061,-0.079,-0.074,-0.034,-0.093,-0.06,-0.075,-0.08,-0.087,-0.072
,-0.061,-0.061,-0.078,-0.075,-0.034,-0.093,-0.06,-0.075,-0.081,-0.087,-0.073
,-0.061,-0.061,-0.077,-0.075,-0.034,-0.092,-0.06,-0.076,-0.081,-0.087,-0.074
,-0.062,-0.062,-0.077,-0.076,-0.034,-0.091,-0.06,-0.076,-0.082,-0.087,-0.074
,-0.062,-0.062,-0.076,-0.076,-0.035,-0.089,-0.06,-0.076,-0.082,-0.087,-0.075
,-0.063,-0.063,-0.075,-0.076,-0.035,-0.088,-0.06,-0.077,-0.082,-0.086,-0.075
,-0.063,-0.063,-0.074,-0.076,-0.035,-0.087,-0.06,-0.077,-0.083,-0.086,-0.076
,-0.063,-0.063,-0.073,-0.076,-0.035,-0.086,-0.06,-0.077,-0.083,-0.085,-0.077
,-0.064,-0.064,-0.072,-0.076,-0.035,-0.085,-0.061,-0.078,-0.082,-0.085,-0.077
,-0.064,-0.064,-0.072,-0.076,-0.034,-0.083,-0.061,-0.078,-0.082,-0.084,-0.078
,-0.065,-0.065,-0.071,-0.076,-0.034,-0.082,-0.061,-0.078,-0.082,-0.083,-0.078
,-0.066,-0.066,-0.07,-0.076,-0.034,-0.081,-0.061,-0.078,-0.082,-0.083,-0.079
,-0.066,-0.066,-0.07,-0.076,-0.033,-0.08,-0.062,-0.078,-0.081,-0.082,-0.079
,-0.067,-0.067,-0.069,-0.076,-0.033,-0.079,-0.062,-0.078,-0.081,-0.081,-0.079
,-0.067,-0.067,-0.069,-0.076,-0.033,-0.079,-0.062,-0.079,-0.08,-0.081,-0.08
,-0.068,-0.068,-0.069,-0.075,-0.032,-0.078,-0.063,-0.079,-0.08,-0.08,-0.08
,-0.068,-0.068,-0.069,-0.075,-0.032,-0.078,-0.063,-0.079,-0.079,-0.08,-0.08
,-0.068,-0.068,-0.068,-0.075,-0.031,-0.077,-0.063,-0.079,-0.078,-0.08,-0.08
,-0.069,-0.069,-0.068,-0.075,-0.03,-0.077,-0.064,-0.079,-0.078,-0.08,-0.08
,-0.069,-0.069,-0.068,-0.076,-0.03,-0.078,-0.064,-0.079,-0.077,-0.079,-0.08
,-0.069,-0.069,-0.069,-0.076,-0.029,-0.078,-0.065,-0.079,-0.077,-0.079,-0.08
,-0.07,-0.07,-0.069,-0.076,-0.029,-0.078,-0.065,-0.079,-0.076,-0.08,-0.08
,-0.07,-0.07,-0.069,-0.076,-0.028,-0.079,-0.065,-0.079,-0.076,-0.08,-0.08
,-0.07,-0.07,-0.069,-0.076,-0.027,-0.08,-0.066,-0.079,-0.076,-0.08,-0.079
,-0.07,-0.07,-0.07,-0.076,-0.027,-0.081,-0.066,-0.079,-0.075,-0.08,-0.079
,-0.07,-0.07,-0.07,-0.077,-0.026,-0.082,-0.067,-0.079,-0.075,-0.081,-0.079
,-0.07,-0.07,-0.07,-0.077,-0.026,-0.083,-0.067,-0.08,-0.075,-0.081,-0.079
,-0.07,-0.07,-0.071,-0.077,-0.025,-0.084,-0.067,-0.08,-0.075,-0.081,-0.079
,-0.07,-0.07,-0.071,-0.077,-0.025,-0.085,-0.068,-0.08,-0.075,-0.082,-0.079
,-0.07,-0.07,-0.072,-0.077,-0.024,-0.087,-0.068,-0.08,-0.075,-0.082,-0.079
,-0.07,-0.07,-0.073,-0.078,-0.024,-0.088,-0.068,-0.08,-0.075,-0.083,-0.079
,-0.07,-0.07,-0.073,-0.078,-0.024,-0.089,-0.069,-0.08,-0.075,-0.083,-0.079
,-0.07,-0.07,-0.074,-0.078,-0.023,-0.09,-0.069,-0.08,-0.075,-0.084,-0.079
,-0.07,-0.07,-0.074,-0.078,-0.023,-0.092,-0.069,-0.08,-0.075,-0.084,-0.079
,-0.07,-0.07,-0.075,-0.078,-0.023,-0.093,-0.069,-0.08,-0.075,-0.085,-0.079
,-0.07,-0.07,-0.076,-0.078,-0.023,-0.094,-0.069,-0.08,-0.075,-0.085,-0.08
,-0.07,-0.07,-0.076,-0.077,-0.023,-0.094,-0.069,-0.08,-0.075,-0.085,-0.08
,-0.07,-0.07,-0.077,-0.077,-0.022,-0.095,-0.069,-0.08,-0.075,-0.086,-0.08
,-0.07,-0.07,-0.077,-0.077,-0.022,-0.095,-0.069,-0.08,-0.076,-0.086,-0.081
,-0.07,-0.07,-0.078,-0.077,-0.022,-0.096,-0.069,-0.08,-0.075,-0.086,-0.081
,-0.07,-0.07,-0.078,-0.076,-0.022,-0.096,-0.069,-0.08,-0.075,-0.086,-0.082
,-0.069,-0.069,-0.079,-0.076,-0.022,-0.096,-0.069,-0.08,-0.075,-0.086,-0.083
,-0.069,-0.069,-0.079,-0.076,-0.022,-0.095,-0.069,-0.08,-0.075,-0.086,-0.083
,-0.069,-0.069,-0.079,-0.076,-0.022,-0.094,-0.068,-0.079,-0.075,-0.086,-0.084
,-0.069,-0.069,-0.079,-0.075,-0.022,-0.094,-0.068,-0.079,-0.075,-0.086,-0.084
,-0.068,-0.068,-0.079,-0.075,-0.022,-0.093,-0.068,-0.078,-0.075,-0.086,-0.085
,-0.068,-0.068,-0.079,-0.075,-0.022,-0.091,-0.067,-0.078,-0.074,-0.086,-0.085
,-0.068,-0.068,-0.079,-0.075,-0.022,-0.09,-0.067,-0.078,-0.074,-0.086,-0.086
,-0.067,-0.067,-0.079,-0.075,-0.022,-0.088,-0.067,-0.077,-0.074,-0.086,-0.086
,-0.067,-0.067,-0.079,-0.075,-0.022,-0.086,-0.066,-0.076,-0.074,-0.085,-0.087
,-0.066,-0.066,-0.078,-0.075,-0.022,-0.085,-0.066,-0.076,-0.073,-0.085,-0.087
,-0.066,-0.066,-0.078,-0.075,-0.022,-0.083,-0.065,-0.075,-0.073,-0.085,-0.087
,-0.065,-0.065,-0.077,-0.075,-0.022,-0.081,-0.064,-0.075,-0.072,-0.085,-0.087
,-0.065,-0.065,-0.077,-0.075,-0.022,-0.079,-0.064,-0.074,-0.072,-0.084,-0.088
,-0.064,-0.064,-0.076,-0.075,-0.022,-0.077,-0.063,-0.074,-0.071,-0.084,-0.088
,-0.064,-0.064,-0.076,-0.076,-0.021,-0.075,-0.063,-0.073,-0.071,-0.084,-0.087
,-0.064,-0.064,-0.075,-0.076,-0.021,-0.073,-0.062,-0.073,-0.07,-0.084,-0.087
,-0.063,-0.063,-0.074,-0.077,-0.021,-0.071,-0.062,-0.072,-0.07,-0.083,-0.087
,-0.063,-0.063,-0.074,-0.077,-0.021,-0.069,-0.061,-0.072,-0.069,-0.083,-0.087
,-0.062,-0.062,-0.073,-0.078,-0.021,-0.067,-0.061,-0.071,-0.069,-0.083,-0.086
